property_id,Property_Title,Address,Market,Flood,Street_Address,City,State,Zip,Property_Type,Highway,Train,Tax_Rate,SQFT_Basement,HTW,Pool,Commercial,Water,Sewage,Year_Built,SQFT_MU,SQFT_Total,Parking,Bed,Bath,BasementYesNo,Layout,Rent_Restricted,Neighborhood_Rating,Latitude,Longitude,Subdivision,School_Average
7469,"706 Alvarado Parks Apt. 585, Philliptown, OR 77662","706 Alvarado Parks Apt. 585, Philliptown, OR 77662",Chicgo,,706 Alvarado Parks Apt. 585,Philliptown,OR,77662,SFR,,Far,3.21,228,,,,Well,City,1927,3347,3654,,3,2,Yes,Split,No,2,33.73548,-80.734322,Dam,5.13
7470,"797 Leach Knolls Apt. 972, North Ashley, AZ 96615","797 Leach Knolls Apt. 972, North Ashley, AZ 96615",Tampa,,797 Leach Knolls Apt. 972,North Ashley,AZ,96615,Townhouse,Far,Far,3.48,1706,,,No,City,Septic,1948,803,8511,Driveway,5,1,No,Colonial,No,2,33.135924,-100.584938,Parkways,4.51
7471,"10473 Kenneth Tunnel, Richardmouth, SD 79271","10473 Kenneth Tunnel, Richardmouth, SD 79271",Florida,Flood Zone,10473 Kenneth Tunnel,Richardmouth,SD,79271,Townhouse,,,2.84,1541,Yes,No,,,,1952,1444,3977,Garage,6,3,,,,4,37.742396,-108.950479,Station,4.11
7472,"861 Bryan Fields, West Johnnyville, TX 30113","861 Bryan Fields, West Johnnyville, TX 30113",Atlanta,Minimal Flood,861 Bryan Fields,West Johnnyville,TX,30113,Townhouse,Far,,1.83,1362,Yes,Yes,,City,City,2009,2727,6319,,1,2,,Ranch,,5,38.795145,-89.526434,Neck,7.04
7473,"0946 Gregory Views, New Michael, CO 53013","0946 Gregory Views, New Michael, CO 53013",Florida,,0946 Gregory Views,New Michael,CO,53013,Duplex,,Near,1.94,1515,,,No,,City,1982,3199,8603,Street,3,2,No,Ranch,Yes,4,40.768687,-103.314362,Dale,4.16
7474,"621 Braun Locks Apt. 042, Josephmouth, FM 53658","621 Braun Locks Apt. 042, Josephmouth, FM 53658", ,Minimal Flood,621 Braun Locks Apt. 042,Josephmouth,FM,53658,Duplex,Far,,1.28,216,,,No,Well,City,1976,2955,7956,Street,5,4,No,,No,3,33.631725,-92.769196,Pike,7.38
7475,"11137 David Prairie, East Luisview, NH 83080","11137 David Prairie, East Luisview, NH 83080",Chicago,Minimal Flood,11137 David Prairie,East Luisview,NH,83080,Single Family Home,Far,,2.59,380,,Yes,Yes,City,City,1999,2001,7690,Driveway,5,4,Yes,Ranch,Yes,2,38.518063,-84.949447,Vista,6.73
7476,"2436 Williams Light Apt. 706, East Albert, PW 99922","2436 Williams Light Apt. 706, East Albert, PW 99922",Dalas,Minimal Flood,2436 Williams Light Apt. 706,East Albert,PW,99922,SFR,,Far,1.7,1998,No,No,,City,Septic,2021,2216,6537,Street,5,3,,Colonial,,4,33.082001,-107.024501,Plains,7.55
7477,"075 Debra Views Suite 497, North Sarahmouth, GU 35549","075 Debra Views Suite 497, North Sarahmouth, GU 35549",Dalas,Flood Zone,075 Debra Views Suite 497,North Sarahmouth,GU,35549,Single Family Home,,Far,2.59,369,Yes,No,No,Well,Septic,1965,1321,5273,Garage,4,2,Yes,Ranch,,2,38.955504,-91.868883,Ridge,7.96
7478,"29543 Brooke Lane Apt. 521, Cohentown, KS 32168","29543 Brooke Lane Apt. 521, Cohentown, KS 32168",Chicago,Minimal Flood,29543 Brooke Lane Apt. 521,Cohentown,KS,32168,Single Family Home,Far,,1.69,342,Yes,Yes,,Well,City,1954,1910,5404,Street,4,1,Yes,Split,No,2,41.870297,-111.698485,Village,7.64
7479,"24731 Hanson Walk, Adamsbury, GA 48513","24731 Hanson Walk, Adamsbury, GA 48513", ,,24731 Hanson Walk,Adamsbury,GA,48513,Single Family Home,Near,,3.24,571,,Yes,No,,City,1944,1436,4951,Garage,6,2,Yes,Colonial,,1,34.812371,-97.381068,Circle,3.17
7480,"798 Thomas Plaza, Lake Danielborough, DE 54900","798 Thomas Plaza, Lake Danielborough, DE 54900",Florida,Flood Zone,798 Thomas Plaza,Lake Danielborough,DE,54900,Townhouse,,Near,1.21,1450,,,,Well,City,1991,822,8027,,1,4,No,Split,,2,35.693935,-82.305027,Forges,7.85
7481,"90882 Kenneth Drive, Patriciachester, CT 49148","90882 Kenneth Drive, Patriciachester, CT 49148",Dallas,Minimal Flood,90882 Kenneth Drive,Patriciachester,CT,49148,Single Family Home,Far,Near,1.03,899,No,,,Well,Septic,1975,1863,7790,Driveway,1,4,No,Split,,2,40.344689,-114.983381,Ferry,5.92
7482,"2062 Sean Isle Apt. 504, Tammiemouth, IA 82315","2062 Sean Isle Apt. 504, Tammiemouth, IA 82315",Chicgo,Minimal Flood,2062 Sean Isle Apt. 504,Tammiemouth,IA,82315,Condo,Far,Near,1.79,685,,,,,Septic,1964,3242,8527,,1,4,No,Ranch,No,3,38.129946,-86.552743,Burg,4.32
7483,"045 Williams Isle, Mayostad, VA 87034","045 Williams Isle, Mayostad, VA 87034",Dalas,Minimal Flood,045 Williams Isle,Mayostad,VA,87034,Duplex,Near,Near,3.05,525,,No,,Well,,1964,639,5284,Garage,5,4,,Colonial,,3,35.734665,-117.676606,Key,3.3
7484,"418 Elliott Vista, East Matthew, WV 59006","418 Elliott Vista, East Matthew, WV 59006",Chicago,,418 Elliott Vista,East Matthew,WV,59006,Townhouse,Far,Far,2.25,859,Yes,Yes,,Well,,1967,1146,6448,,2,2,,Split,,4,38.006748,-117.540426,Burgs,5.43
7485,"0337 Nichole Cliffs Apt. 246, East Timothyfurt, MI 83578","0337 Nichole Cliffs Apt. 246, East Timothyfurt, MI 83578",Tampa,,0337 Nichole Cliffs Apt. 246,East Timothyfurt,MI,83578,Condo,Near,,2.47,904,,No,,City,,2010,1478,8055,Street,6,1,,,,2,35.289349,-78.408861,Islands,4.32
7486,"573 Hardin Rest, Christopherfurt, NY 24624","573 Hardin Rest, Christopherfurt, NY 24624",Dalas,Flood Zone,573 Hardin Rest,Christopherfurt,NY,24624,SFR,Far,,2.83,678,Yes,No,Yes,,City,2005,2464,6772,Garage,6,3,No,,,3,35.244836,-92.546789,Freeway,6.21
7487,"125 Sanchez Turnpike Suite 888, West Greg, GU 00721","125 Sanchez Turnpike Suite 888, West Greg, GU 00721",Chicago,Flood Zone,125 Sanchez Turnpike Suite 888,West Greg,GU,00721,Condo,Near,,3.14,1626,Yes,,Yes,Well,Septic,1959,1866,8243,Street,3,4,,Colonial,,2,37.78857,-99.920634,Village,5.55
7488,"15045 Simmons Lakes, West Christina, DC 76464","15045 Simmons Lakes, West Christina, DC 76464",Tampa,Minimal Flood,15045 Simmons Lakes,West Christina,DC,76464,Single Family Home,,,2.33,1247,No,Yes,No,,City,2017,717,8345,,3,4,No,Ranch,Yes,3,37.348958,-101.74491,Path,6.02
7489,"984 Allison Square Suite 098, Meganshire, GA 11301","984 Allison Square Suite 098, Meganshire, GA 11301",Dallas,Flood Zone,984 Allison Square Suite 098,Meganshire,GA,11301,Townhouse,Near,Far,1.17,890,Yes,,No,Well,Septic,1960,642,4575,Driveway,3,1,No,Split,,2,40.05504,-103.071097,Flat,5.36
7490,"8649 Michael Harbor, Port Bobby, PA 94519","8649 Michael Harbor, Port Bobby, PA 94519",Atlanta,,8649 Michael Harbor,Port Bobby,PA,94519,Duplex,Far,Near,2.43,34,Yes,No,No,Well,City,2009,2447,7203,Driveway,5,4,Yes,Ranch,,3,41.497362,-100.399739,Manor,5.42
7491,"7697 Parker Mission, South Brooke, RI 42466","7697 Parker Mission, South Brooke, RI 42466",Dallas,Flood Zone,7697 Parker Mission,South Brooke,RI,42466,SFR,Near,,2.55,116,Yes,,Yes,Well,Septic,1994,2348,9977,,1,2,,,Yes,5,34.152687,-85.281162,Ramp,3.71
7492,"092 Johnson Well Apt. 256, North Christopher, NM 07713","092 Johnson Well Apt. 256, North Christopher, NM 07713",Chicago,Flood Zone,092 Johnson Well Apt. 256,North Christopher,NM,07713,Condo,Far,Near,3.49,1841,No,No,Yes,,Septic,1993,1864,6674,,2,3,No,Split,Yes,3,39.8878,-84.763735,Corners,6.13
7493,"514 Michelle Lights, Port Jennifer, NM 18881","514 Michelle Lights, Port Jennifer, NM 18881",Atlanta,Minimal Flood,514 Michelle Lights,Port Jennifer,NM,18881,Townhouse,Near,,2.76,1531,No,,Yes,Well,Septic,1962,1380,6694,Street,3,2,No,,Yes,3,40.581767,-75.034767,Fields,6.32
7494,"18147 Jennifer Crossing Suite 831, Brownmouth, AR 05324","18147 Jennifer Crossing Suite 831, Brownmouth, AR 05324",Dalas,Flood Zone,18147 Jennifer Crossing Suite 831,Brownmouth,AR,05324,Condo,Near,Near,1.82,1350,Yes,,Yes,City,,1949,850,3854,,1,4,,Split,,2,40.36548,-82.878887,Ramp,8.54
7495,"484 Jensen Parks Suite 281, Jamesside, DE 49309","484 Jensen Parks Suite 281, Jamesside, DE 49309",Tampa,Flood Zone,484 Jensen Parks Suite 281,Jamesside,DE,49309,Condo,Near,,2.77,122,Yes,No,,Well,Septic,1997,2978,9224,Street,5,2,No,Colonial,,3,41.385622,-84.654478,Circle,6.66
7496,"9922 Ricky Track, Russellfurt, WI 54305","9922 Ricky Track, Russellfurt, WI 54305",Atlanta,Flood Zone,9922 Ricky Track,Russellfurt,WI,54305,SFR,,,1.34,1464,,Yes,,Well,Septic,1959,1491,6818,,5,2,No,Colonial,Yes,2,39.549491,-89.184373,Circle,8.45
7497,"727 Edwards Unions Suite 906, Rosalesside, NC 90851","727 Edwards Unions Suite 906, Rosalesside, NC 90851",Dalas,Flood Zone,727 Edwards Unions Suite 906,Rosalesside,NC,90851,Duplex,Far,,2.81,515,,Yes,No,City,Septic,1949,1400,7927,,2,2,,Split,No,3,38.005474,-74.254086,Mill,8.76
7498,"60694 Steve Islands, West Rickyview, DC 55159","60694 Steve Islands, West Rickyview, DC 55159",Chicago,Flood Zone,60694 Steve Islands,West Rickyview,DC,55159,SFR,Far,Far,1.68,629,Yes,No,,Well,City,1965,1110,9636,Garage,3,4,Yes,Ranch,No,3,39.266246,-90.521922,Crescent,3.14
7499,"8635 Smith Loaf Suite 516, Duncantown, MP 33656","8635 Smith Loaf Suite 516, Duncantown, MP 33656", ,,8635 Smith Loaf Suite 516,Duncantown,MP,33656,Townhouse,Far,Near,2.84,261,Yes,No,No,,City,1946,548,5145,Garage,4,4,,Ranch,Yes,2,36.091432,-93.604921,Plain,8.41
7500,"6120 Richard Forges Apt. 685, Russoburgh, AL 65518","6120 Richard Forges Apt. 685, Russoburgh, AL 65518",Atlanta,,6120 Richard Forges Apt. 685,Russoburgh,AL,65518,Duplex,Near,,1.93,524,Yes,Yes,,Well,,1991,2675,4390,Driveway,1,3,No,Colonial,,1,34.85197,-99.363601,Prairie,3.24
7501,"506 Johnson Pass Apt. 945, Alexamouth, MH 32274","506 Johnson Pass Apt. 945, Alexamouth, MH 32274",Chicgo,,506 Johnson Pass Apt. 945,Alexamouth,MH,32274,SFR,Near,Far,3.19,1624,,,Yes,,Septic,1951,1027,9560,Garage,4,3,Yes,Ranch,Yes,1,40.489858,-117.605494,Spurs,3.76
7502,"155 Todd Field Apt. 979, Aarontown, MI 16771","155 Todd Field Apt. 979, Aarontown, MI 16771",Tampa,,155 Todd Field Apt. 979,Aarontown,MI,16771,Duplex,Far,Near,1.17,1751,Yes,,No,Well,Septic,1935,3004,7544,,4,3,No,Split,Yes,5,38.18145,-87.433323,Pine,5.62
7503,"801 David Springs, North Michaelstad, MA 42048","801 David Springs, North Michaelstad, MA 42048",Chicago,Flood Zone,801 David Springs,North Michaelstad,MA,42048,Condo,,Near,1.02,637,Yes,,,,Septic,2023,3432,6441,Driveway,3,2,Yes,Split,Yes,2,36.782872,-114.862238,Ferry,4.9
7504,"9391 Amy Fields Apt. 131, Stewartmouth, MS 28934","9391 Amy Fields Apt. 131, Stewartmouth, MS 28934",Chicgo,Flood Zone,9391 Amy Fields Apt. 131,Stewartmouth,MS,28934,Townhouse,Near,,1.13,938,No,,Yes,City,Septic,1951,1064,9850,Street,3,1,No,Split,,5,37.230766,-96.760506,Cliffs,3.74
7505,"16667 Molly Tunnel Suite 537, Michelleberg, AS 47902","16667 Molly Tunnel Suite 537, Michelleberg, AS 47902",Tampa,Flood Zone,16667 Molly Tunnel Suite 537,Michelleberg,AS,47902,SFR,,Near,1.34,1759,,,Yes,City,Septic,1921,2254,8295,,3,3,,Ranch,No,1,39.839726,-112.14849,Lane,6.44
7506,"758 Wendy Meadow Apt. 169, North Russell, TN 39306","758 Wendy Meadow Apt. 169, North Russell, TN 39306",Dallas,Flood Zone,758 Wendy Meadow Apt. 169,North Russell,TN,39306,Duplex,,Far,1.93,618,Yes,Yes,,Well,Septic,1985,2935,5659,,6,4,,,No,5,38.896257,-101.346726,Cove,4.36
7507,"23576 Jason Square Apt. 490, Port Joshuaville, OR 32046","23576 Jason Square Apt. 490, Port Joshuaville, OR 32046", ,Flood Zone,23576 Jason Square Apt. 490,Port Joshuaville,OR,32046,Condo,,Far,2.62,286,No,,,,,2008,2280,4926,Street,6,1,No,Ranch,,4,41.787274,-98.910519,Garden,9.34
7508,"063 Moore Ford, West Catherineborough, AS 69581","063 Moore Ford, West Catherineborough, AS 69581",Chicgo,Flood Zone,063 Moore Ford,West Catherineborough,AS,69581,SFR,Far,Far,2.49,494,,Yes,,City,City,1950,1765,8370,Driveway,6,1,No,,No,1,35.455844,-102.840748,Mount,3.37
7509,"234 Daniel Plaza, West Steven, VI 61236","234 Daniel Plaza, West Steven, VI 61236",Atlanta,Minimal Flood,234 Daniel Plaza,West Steven,VI,61236,Condo,Near,Far,2.13,1305,Yes,Yes,,City,Septic,1960,1996,9124,Garage,6,4,Yes,,No,3,35.176158,-90.317217,Wall,3.27
7510,"53563 Sabrina Oval, East Heather, AR 75221","53563 Sabrina Oval, East Heather, AR 75221", ,,53563 Sabrina Oval,East Heather,AR,75221,Townhouse,Far,Near,1.67,364,Yes,No,No,Well,,2003,3248,5992,Street,3,4,Yes,Ranch,No,3,33.213978,-76.582812,Park,9.93
7511,"7009 Carr Spur Apt. 000, Mosleyville, HI 29077","7009 Carr Spur Apt. 000, Mosleyville, HI 29077", ,,7009 Carr Spur Apt. 000,Mosleyville,HI,29077,Condo,Far,,1.28,1240,,Yes,No,,Septic,1976,3486,5467,Garage,5,3,No,Ranch,,1,36.92465,-89.92887,Via,9.94
7512,"25541 Manuel Radial Suite 255, Matthewsfort, DC 99147","25541 Manuel Radial Suite 255, Matthewsfort, DC 99147",Atlanta,,25541 Manuel Radial Suite 255,Matthewsfort,DC,99147,SFR,,,1.35,1477,Yes,,Yes,City,Septic,1924,2792,9678,Driveway,3,3,No,,No,3,34.842277,-111.097159,Terrace,4.05
7513,"36791 Baker Radial, North Josephtown, MP 37470","36791 Baker Radial, North Josephtown, MP 37470",Florida,,36791 Baker Radial,North Josephtown,MP,37470,Duplex,Far,Near,3.43,1840,Yes,Yes,,Well,Septic,1923,1914,7875,Driveway,4,4,No,,,3,34.993904,-108.733991,Branch,8.23
7514,"4676 Phillips Avenue, West Melissaberg, WI 26968","4676 Phillips Avenue, West Melissaberg, WI 26968", ,,4676 Phillips Avenue,West Melissaberg,WI,26968,Duplex,,,1.85,1041,No,,,City,City,1985,2645,6690,Garage,2,3,No,Ranch,,5,34.375313,-94.014959,Drive,7.92
7515,"201 Smith Ford Suite 381, West Theresa, NV 02404","201 Smith Ford Suite 381, West Theresa, NV 02404",Florida,Flood Zone,201 Smith Ford Suite 381,West Theresa,NV,02404,Townhouse,Far,Near,1.69,558,No,No,Yes,Well,Septic,1937,1234,8207,Garage,2,2,,Colonial,,4,37.705767,-86.853041,Drives,4.97
7516,"1355 York Cove, East Robert, AK 40230","1355 York Cove, East Robert, AK 40230",Chicago,Flood Zone,1355 York Cove,East Robert,AK,40230,Townhouse,,Near,3.38,1077,,,,,,2021,1008,4739,,3,4,No,Split,,1,39.287392,-82.337742,Garden,9.13
7517,"19877 Hanson Locks Apt. 110, Brendaside, SC 33201","19877 Hanson Locks Apt. 110, Brendaside, SC 33201",Dallas,,19877 Hanson Locks Apt. 110,Brendaside,SC,33201,Condo,,Far,3.31,583,No,Yes,No,City,Septic,1978,2541,7938,Driveway,1,2,No,,Yes,4,40.786314,-88.97913,Tunnel,9.69
7518,"87957 Charles Islands Suite 095, Jonesfort, IA 85579","87957 Charles Islands Suite 095, Jonesfort, IA 85579",Dallas,Flood Zone,87957 Charles Islands Suite 095,Jonesfort,IA,85579,Townhouse,,,1.87,1098,,Yes,Yes,Well,Septic,1946,2742,9401,,3,4,Yes,Split,Yes,3,40.351136,-84.683172,Curve,7.47
7519,"42864 Bradley Plains, Patrickstad, LA 77442","42864 Bradley Plains, Patrickstad, LA 77442", ,Flood Zone,42864 Bradley Plains,Patrickstad,LA,77442,Single Family Home,,Near,1.09,223,Yes,No,,City,,1937,2919,4698,,2,3,,Split,,3,39.370414,-114.073486,Manor,7.34
7520,"974 Wayne Harbor, Port Michelleport, DC 12318","974 Wayne Harbor, Port Michelleport, DC 12318",Atlanta,Flood Zone,974 Wayne Harbor,Port Michelleport,DC,12318,SFR,Far,Far,1.09,1294,,,No,City,City,2009,2579,4054,Street,3,2,No,Split,Yes,3,33.806637,-111.816339,Lock,6.31
7521,"993 Hess Loop Suite 555, Julieborough, WI 03089","993 Hess Loop Suite 555, Julieborough, WI 03089",Florida,,993 Hess Loop Suite 555,Julieborough,WI,03089,Single Family Home,Near,Far,3.42,5,No,Yes,,Well,,1974,1994,6426,Garage,3,3,Yes,Split,No,1,39.378882,-79.00615,Park,4.72
7522,"461 Marie Motorway Apt. 897, West Adamside, AR 23755","461 Marie Motorway Apt. 897, West Adamside, AR 23755",Florida,Minimal Flood,461 Marie Motorway Apt. 897,West Adamside,AR,23755,SFR,Near,Near,1.78,1129,,No,,City,City,1965,1534,6394,,1,1,No,Colonial,No,2,35.109683,-112.053464,Corners,3.66
7523,"21889 Courtney Courts, North Amberton, SC 88498","21889 Courtney Courts, North Amberton, SC 88498",Dallas,,21889 Courtney Courts,North Amberton,SC,88498,Single Family Home,,,2.21,1646,No,No,,City,,1927,1535,9133,Street,2,4,Yes,Colonial,Yes,2,38.778011,-85.658312,Trail,7.65
7524,"543 Edward Glens Suite 711, Mercadoton, VT 96919","543 Edward Glens Suite 711, Mercadoton, VT 96919",Atlanta,,543 Edward Glens Suite 711,Mercadoton,VT,96919,Condo,Near,Near,1.4,1665,No,Yes,,,City,2020,1593,4476,,1,3,No,Ranch,Yes,1,33.797738,-93.530141,Pine,6.87
7525,"903 Erin Plains Suite 291, Deborahbury, VI 48591","903 Erin Plains Suite 291, Deborahbury, VI 48591",Dalas,Minimal Flood,903 Erin Plains Suite 291,Deborahbury,VI,48591,Condo,,,1.26,1516,Yes,,No,City,,1973,3278,5093,,1,1,No,Colonial,,3,41.736642,-115.238218,Mount,9.68
7526,"6171 Kenneth Radial Apt. 599, East Michellefurt, WV 42072","6171 Kenneth Radial Apt. 599, East Michellefurt, WV 42072",Florida,Flood Zone,6171 Kenneth Radial Apt. 599,East Michellefurt,WV,42072,Condo,Near,Far,2.54,1425,No,Yes,No,City,,1948,751,6185,Garage,6,3,Yes,Ranch,No,4,34.190776,-78.372819,Passage,8.13
7527,"172 Brian Cliff Suite 557, Brownside, WY 18626","172 Brian Cliff Suite 557, Brownside, WY 18626",Dallas,,172 Brian Cliff Suite 557,Brownside,WY,18626,Duplex,,,2.72,1582,No,No,Yes,,City,1969,1616,8326,Street,4,4,No,Colonial,No,3,35.563089,-75.209395,Estate,4.24
7528,"6352 Kelly Extensions Suite 739, East Jillton, NH 23749","6352 Kelly Extensions Suite 739, East Jillton, NH 23749",Florida,Flood Zone,6352 Kelly Extensions Suite 739,East Jillton,NH,23749,Townhouse,,Far,3.41,1519,Yes,,No,Well,City,2019,1478,9025,Street,5,2,Yes,,,3,37.941055,-94.988052,Avenue,6.24
7529,"942 Miles Forks Apt. 365, Castroside, AL 08508","942 Miles Forks Apt. 365, Castroside, AL 08508",Chicago,Minimal Flood,942 Miles Forks Apt. 365,Castroside,AL,08508,Townhouse,Far,Near,3.27,1078,No,,No,Well,Septic,1932,2924,9367,Garage,6,3,Yes,Split,,3,39.634197,-116.11604,Station,3.64
7530,"6059 Christine Forest Apt. 715, New Victorshire, IN 41958","6059 Christine Forest Apt. 715, New Victorshire, IN 41958",Chicago,Flood Zone,6059 Christine Forest Apt. 715,New Victorshire,IN,41958,SFR,,Near,2.45,602,,Yes,Yes,City,,2020,2357,8992,,1,2,No,Ranch,No,1,36.56873,-109.232962,Wall,4.07
7531,"61764 Eric Forks Apt. 619, Wheelermouth, NE 29700","61764 Eric Forks Apt. 619, Wheelermouth, NE 29700",Dallas,,61764 Eric Forks Apt. 619,Wheelermouth,NE,29700,Single Family Home,,,2.07,1866,No,,No,Well,Septic,1974,1304,4973,,6,3,,,,5,36.185526,-75.743569,Heights,9.91
7532,"6183 Robert Landing, Travisbury, NC 82724","6183 Robert Landing, Travisbury, NC 82724", ,Minimal Flood,6183 Robert Landing,Travisbury,NC,82724,Condo,,Near,1.78,426,No,No,Yes,Well,Septic,1991,2618,8693,Garage,5,3,Yes,Ranch,Yes,4,34.939867,-80.877101,Greens,9.15
7533,"23582 Denise Square, West Matthewborough, IA 41916","23582 Denise Square, West Matthewborough, IA 41916",Chicgo,,23582 Denise Square,West Matthewborough,IA,41916,Single Family Home,Near,Far,2.33,1806,,No,No,City,Septic,1975,2052,5985,,5,1,,,,4,38.715375,-114.036225,Mall,8.42
7534,"986 Brian Stravenue, Sandovalland, ME 09046","986 Brian Stravenue, Sandovalland, ME 09046",Atlanta,,986 Brian Stravenue,Sandovalland,ME,09046,Townhouse,,Near,2.97,407,No,Yes,,,Septic,1948,3135,7671,,1,3,Yes,Split,Yes,4,40.651806,-98.370078,Shore,3.37
7535,"1325 Newman Square, New Paul, NV 91938","1325 Newman Square, New Paul, NV 91938",Chicago,,1325 Newman Square,New Paul,NV,91938,Townhouse,Far,Far,2.27,938,,,Yes,Well,,1987,1740,5793,Street,1,2,No,Ranch,Yes,3,39.023845,-84.551076,Lodge,4.32
7536,"58726 Robin Port, Richardsonside, SD 58051","58726 Robin Port, Richardsonside, SD 58051",Dallas,,58726 Robin Port,Richardsonside,SD,58051,Condo,Far,Far,3.12,246,Yes,No,No,,,1976,1354,7940,Driveway,1,3,,Ranch,,1,34.302371,-106.271627,Shores,3.47
7537,"75823 Amber Cliffs, Chenbury, PR 21801","75823 Amber Cliffs, Chenbury, PR 21801",Florida,,75823 Amber Cliffs,Chenbury,PR,21801,SFR,Far,Far,1.08,817,No,,No,City,Septic,2019,633,4920,Street,3,2,,Colonial,Yes,5,37.532793,-85.085757,Meadow,7.76
7538,"51587 Donna Mission, West Christopher, UT 69641","51587 Donna Mission, West Christopher, UT 69641", ,,51587 Donna Mission,West Christopher,UT,69641,SFR,,Near,1.83,167,Yes,,,City,,1931,1616,9808,,1,2,,,No,1,33.818459,-92.281503,Land,8.68
7539,"01612 Christina Fields Suite 869, South Loganview, KY 40078","01612 Christina Fields Suite 869, South Loganview, KY 40078",Atlanta,Flood Zone,01612 Christina Fields Suite 869,South Loganview,KY,40078,Single Family Home,Near,Far,2.25,1236,,Yes,,,Septic,1977,611,5467,,6,1,,,Yes,1,34.777928,-85.090757,Stream,9.45
7540,"0966 Michelle Passage, Dawnberg, FM 04977","0966 Michelle Passage, Dawnberg, FM 04977",Florida,,0966 Michelle Passage,Dawnberg,FM,04977,Duplex,Far,,1.35,973,,,Yes,,Septic,2020,3042,3912,Driveway,5,2,No,Split,Yes,1,36.303419,-83.07541,Mountain,7.87
7541,"8681 Richard Island Suite 736, Lake David, IN 64978","8681 Richard Island Suite 736, Lake David, IN 64978",Atlanta,Minimal Flood,8681 Richard Island Suite 736,Lake David,IN,64978,Single Family Home,Far,Near,1.58,1966,Yes,Yes,No,Well,Septic,1969,786,6476,Driveway,2,4,No,Ranch,No,3,39.207281,-92.310323,Walks,6.71
7542,"384 Richard Mount, Johnsonchester, PR 60068","384 Richard Mount, Johnsonchester, PR 60068",Atlanta,,384 Richard Mount,Johnsonchester,PR,60068,Condo,Far,Far,2.18,205,Yes,Yes,Yes,,,1932,3010,8894,,3,4,Yes,Split,,4,35.952267,-114.307972,Spur,9.17
7543,"508 Brianna Shoals Suite 947, Hendricksstad, GA 33247","508 Brianna Shoals Suite 947, Hendricksstad, GA 33247",Atlanta,Minimal Flood,508 Brianna Shoals Suite 947,Hendricksstad,GA,33247,Single Family Home,,,2.67,1433,No,,Yes,Well,Septic,1922,2392,6356,Street,5,2,Yes,Ranch,No,3,37.864893,-103.969551,Estates,8.08
7544,"1865 Jeremy Green, Angelaton, MH 86199","1865 Jeremy Green, Angelaton, MH 86199",Dalas,,1865 Jeremy Green,Angelaton,MH,86199,SFR,,,1.83,1455,,No,No,Well,Septic,2015,1479,8228,Garage,3,2,No,Colonial,No,2,36.715842,-100.601584,Views,9.5
7545,"715 Lisa Shore Suite 638, Gardnerbury, IN 79405","715 Lisa Shore Suite 638, Gardnerbury, IN 79405",Dallas,Minimal Flood,715 Lisa Shore Suite 638,Gardnerbury,IN,79405,Condo,,Far,2.44,225,Yes,No,No,City,City,1987,3392,3876,,6,3,,Ranch,,4,41.651172,-97.977034,Loop,6.06
7546,"433 Kelly Wells Apt. 879, Davisside, OH 84631","433 Kelly Wells Apt. 879, Davisside, OH 84631",Atlanta,Flood Zone,433 Kelly Wells Apt. 879,Davisside,OH,84631,Townhouse,Far,,1.75,381,No,,,City,City,2003,2756,7453,Driveway,5,1,,Colonial,No,1,35.415106,-103.452368,Springs,7.03
7547,"374 Davis Plain Suite 081, Lauraton, FM 80905","374 Davis Plain Suite 081, Lauraton, FM 80905",Tampa,Minimal Flood,374 Davis Plain Suite 081,Lauraton,FM,80905,Duplex,Far,Near,3.01,994,,,,Well,City,1926,746,6133,Street,3,1,Yes,Split,Yes,3,41.357506,-112.844879,Motorway,5.01
7548,"076 Nathan Courts Apt. 825, East Stephaniefort, TX 01592","076 Nathan Courts Apt. 825, East Stephaniefort, TX 01592",Chicago,Minimal Flood,076 Nathan Courts Apt. 825,East Stephaniefort,TX,01592,Condo,Far,Near,1.23,424,No,,,,,2020,2804,8071,Street,3,4,No,Split,Yes,2,34.56469,-97.57689,Court,6.63
7549,"47508 Jason Fords Apt. 808, North Chadborough, GU 94271","47508 Jason Fords Apt. 808, North Chadborough, GU 94271",Dalas,,47508 Jason Fords Apt. 808,North Chadborough,GU,94271,SFR,Near,,2.76,906,No,Yes,Yes,Well,Septic,1945,2609,9629,,5,3,,,Yes,3,35.264876,-113.376436,Court,9.82
