property_id,Reviewed_Status,Most_Recent_Status,Source,Occupancy,Net_Yield,IRR,Selling_Reason,Seller_Retained_Broker,Final_Reviewer,leads_id
9047,Null,Closed,M.L.S.,,13.85,19.19,Downsizing,Yes,Sophia Williams,9047
9048,Reviewed,Available,M.L.S.,No,17.39,8.35,Investor Sale,Yes,Jessica Lin,9048
9049,Neww,Kick,M L S,,17.44,16.55,Job Transfer,No,Amit Kumar,9049
9050,Neww,Always Kick,M.L.S.,Yes,8.65,21.18,Investor Sale,No,Emily Patel,9050
9051,New,Close,Auction.com,,19.63,26.45,Job Transfer,No,Michael Chen,9051
9052,New,Always Kick, MLS,,18.4,13.17,Investor Sale,,Sophia Williams,9052
9053, Closed,Cancel, MLS,Yes,14.3,27.07,,No,Jason Miller,9053
9054,Reviewed,Kick,Opendoor,,11.57,19.8,Downsizing,No,Sophia Williams,9054
9055,Cancelled,Pend,Auction.com,,10.77,21.82,,No,Michael Chen,9055
9056,Closed,Cancelled,Bulk,No,9.8,7.17,,Yes,Samantha Pierce,9056
9057,Cancelled,Available, MLS,No,14.38,29.46,Job Transfer,No,Amit Kumar,9057
9058,Offered,Close,Auction.com,No,13.25,17.88,Downsizing,,Samantha Pierce,9058
9059,Reviewed,Cancel,M.L.S.,Yes,6.52,10.57,Job Transfer,Yes,David Thompson,9059
9060,Reviewed,Closed,Internal,,18.61,21.07,Investor Sale,,Jason Miller,9060
9061,New, ,Auction.com,No,3.45,7.14,Job Transfer,No,Amit Kumar,9061
9062,Reviewed,Pending,Opendoor,No,15.89,17.34,,,Sophia Williams,9062
9063,Neww,Available,Auction.com,No,14.87,10.96,Downsizing,,Michael Chen,9063
9064,Reviewed,Close,M.L.S.,Yes,5.68,26.08,Job Transfer,,Jason Miller,9064
9065,Offered,Pend, MLS,,2.46,14.02,Job Transfer,Yes,David Thompson,9065
9066, ,Kick,Internal,No,16.24,7.25,,No,Samantha Pierce,9066
9067,Cancelled,Always Kick,Opendoor,,10.27,17.19,,No,David Thompson,9067
9068,Cancelled,Pend,M.L.S.,,5.21,27.38,Job Transfer,No,Amit Kumar,9068
9069,Reviewed,Pending,Broker,No,12.47,20.18,Job Transfer,No,Michael Chen,9069
9070,Offered,Always Kick,Broker,Yes,9.16,26.74,Downsizing,Yes,Luis Garcia,9070
9071,New,Close,M L S,,13.59,9.68,,,Jessica Lin,9071
9072,New,Pending,Bulk,,5.58,26.42,Investor Sale,Yes,Amit Kumar,9072
9073,Accepted Offer,Always Kick,Opendoor,,11.57,15.1,,Yes,Emily Patel,9073
9074,Closed,Cancelled,Broker,,12.82,26.19,Downsizing,No,Sophia Williams,9074
9075, Closed,Null,Auction.com,,16.28,8.69,Job Transfer,Yes,Amit Kumar,9075
9076,Cancelled,Always Kick, MLS,Yes,8.69,18.31,Job Transfer,,Emily Patel,9076
9077,Null,Pend,Broker,Yes,18.71,26.44,Job Transfer,No,Sophia Williams,9077
9078, Closed,Always Kick,Broker,,10.87,15.16,Investor Sale,,Jason Miller,9078
9079,Closed, Close , MLS,,14.38,9.35,Job Transfer,Yes,Jason Miller,9079
9080,Offered,Cancel,Internal,Yes,2.75,29.94,Job Transfer,No,Jason Miller,9080
9081,New,Cancelled,M L S,No,5.65,17.48,Investor Sale,,Luis Garcia,9081
9082,Cancelled,Kick,M.L.S.,,11.2,26.23,Investor Sale,No,Priya Sharma,9082
9083,Accepted Offer,Cancel,Auction.com,,6.47,20.92,Investor Sale,,Michael Chen,9083
9084, Closed,Cancelled,Opendoor,No,7.44,21.03,Downsizing,No,Luis Garcia,9084
9085,Null,Cancelled,Broker,,2.6,6.03,Investor Sale,,Luis Garcia,9085
9086,Cancelled, ,M.L.S.,No,15.13,18.08,Investor Sale,,Emily Patel,9086
9087,Reviewed,Always Kick,Internal,No,16.19,26.1,Downsizing,No,Jason Miller,9087
9088,New,Available,Broker,,18.87,11.2,Investor Sale,,Sophia Williams,9088
9089,Accepted Offer,Pend,M L S,No,17.04,18.98,Investor Sale,Yes,Samantha Pierce,9089
9090,Null,Always Kick, MLS,Yes,16.31,27.0,Job Transfer,Yes,Jessica Lin,9090
9091,Neww,Null,Broker,Yes,15.18,24.14,,,Jason Miller,9091
9092,Null,Available,Bulk,,19.91,22.59,,Yes,Jason Miller,9092
9093,New,Cancelled,Opendoor,Yes,20.0,24.29,Job Transfer,Yes,Emily Patel,9093
9094,New,Available,Bulk,Yes,16.14,28.03,Downsizing,Yes,Jason Miller,9094
9095,Closed, ,Internal,,3.53,7.46,,No,Emily Patel,9095
9096,Offered,Cancelled, MLS,Yes,14.17,20.73,Job Transfer,No,Samantha Pierce,9096
9097,Cancelled,Null,Auction.com,,3.28,9.95,Downsizing,No,Luis Garcia,9097
9098,Neww,Close, MLS,Yes,7.18,9.13,,,Amit Kumar,9098
9099, ,Closed, MLS,No,2.08,25.48,Downsizing,,David Thompson,9099
9100,Accepted Offer,Close,Broker,,15.77,5.56,Job Transfer,No,Sophia Williams,9100
9101,Accepted Offer,Always Kick,Broker,No,3.6,13.1,Job Transfer,No,Amit Kumar,9101
9102,Closed,Pending,Internal,,5.01,15.46,Job Transfer,Yes,David Thompson,9102
9103,Null,Cancelled,M.L.S.,No,5.67,5.25,Job Transfer,,Jessica Lin,9103
9104,Cancelled,Close,M.L.S.,,9.58,25.52,,No,Luis Garcia,9104
9105,Neww,Cancelled,M L S,,16.72,8.93,Downsizing,,Sophia Williams,9105
9106,Closed, ,Opendoor,,2.92,30.0,Investor Sale,,David Thompson,9106
9107, ,Always Kick,Opendoor,Yes,16.22,22.3,,Yes,Luis Garcia,9107
9108,Offered,Cancelled,Bulk,No,18.77,27.04,,No,Luis Garcia,9108
9109,Neww, ,Broker,,6.35,10.06,,,Priya Sharma,9109
9110,Offered,Cancelled,M.L.S.,No,19.43,27.32,Downsizing,,Amit Kumar,9110
9111, Closed, Close ,Auction.com,,2.15,13.55,Investor Sale,,Sophia Williams,9111
9112,Offered, ,Bulk,,5.22,6.22,Job Transfer,Yes,Michael Chen,9112
9113, ,Closed, MLS,Yes,10.48,22.23,Downsizing,,Emily Patel,9113
9114,Reviewed, ,Bulk,Yes,16.11,5.76,Investor Sale,Yes,Sophia Williams,9114
9115,Cancelled,Closed,M L S,,5.73,16.88,,Yes,David Thompson,9115
9116,Neww,Closed,M.L.S.,No,15.55,7.32,Downsizing,No,Jason Miller,9116
9117,Accepted Offer,Available,M.L.S.,,3.99,29.94,Investor Sale,,Sophia Williams,9117
9118,Offered, Close ,M L S,Yes,16.88,25.07,Job Transfer,,David Thompson,9118
9119,Cancelled,Available,Broker,,13.8,23.05,,Yes,Emily Patel,9119
9120,Closed,Pend,M L S,,7.1,24.03,,Yes,Jessica Lin,9120
9121,Cancelled,Pend, MLS,No,18.23,25.69,Downsizing,Yes,Priya Sharma,9121
9122,Null,Pend, MLS,,3.8,8.05,Downsizing,,David Thompson,9122
9123, ,Cancel,Opendoor,Yes,12.51,29.5,Downsizing,Yes,Priya Sharma,9123
9124,Null,Cancel,Opendoor,,5.92,28.15,Job Transfer,Yes,Jessica Lin,9124
9125,Neww,Available,Opendoor,Yes,12.58,8.02,Investor Sale,,Michael Chen,9125
9126,Neww,Cancel,Auction.com,No,16.37,28.08,,,Samantha Pierce,9126
9127,Reviewed,Always Kick,Broker,,10.07,7.63,Job Transfer,Yes,David Thompson,9127
9128,Neww,Close,Internal,No,9.01,6.32,,Yes,David Thompson,9128
9129,Closed,Always Kick,Internal,No,10.58,17.98,Investor Sale,Yes,Amit Kumar,9129
9130,Accepted Offer,Available,Internal,,9.73,29.33,,,David Thompson,9130
9131,New,Pend,Broker,No,2.82,27.05,Job Transfer,No,Amit Kumar,9131
9132,Cancelled,Kick,Bulk,,7.71,11.35,Investor Sale,Yes,Jason Miller,9132
9133, ,Closed,M.L.S.,,3.25,29.91,Downsizing,No,Michael Chen,9133
9134,Accepted Offer,Null,Auction.com,No,18.88,6.71,Downsizing,No,Jessica Lin,9134
9135, ,Close,Opendoor,,2.48,17.04,Investor Sale,No,Sophia Williams,9135
9136, , ,M L S,No,16.44,20.26,Downsizing,No,Samantha Pierce,9136
9137,Closed,Cancelled,Internal,,17.15,5.22,Investor Sale,,Jason Miller,9137
9138, ,Pending, MLS,Yes,14.4,21.81,Investor Sale,No,Jessica Lin,9138
9139,New,Null,Opendoor,Yes,16.69,18.98,,,Sophia Williams,9139
9140,Closed,Closed,Bulk,Yes,5.28,20.29,Investor Sale,,Sophia Williams,9140
9141,Accepted Offer,Pending,Internal,Yes,15.1,16.59,Job Transfer,Yes,Jessica Lin,9141
9142, ,Null,Opendoor,,5.84,5.68,Downsizing,,Jessica Lin,9142
9143,Closed,Cancel,M.L.S.,Yes,5.71,7.94,Investor Sale,,Emily Patel,9143
9144, Closed,Cancelled,Broker,No,5.87,20.14,Downsizing,Yes,Luis Garcia,9144
9145,Reviewed, Close ,M.L.S.,,9.45,15.56,,,Jason Miller,9145
9146,Offered,Pend,Opendoor,,18.52,9.72,,Yes,Samantha Pierce,9146
9147, ,Closed,Auction.com,No,2.22,21.58,Job Transfer,No,Emily Patel,9147
9148,Cancelled, ,Internal,,10.12,16.79,Downsizing,No,Luis Garcia,9148
9149,Reviewed,Close,Opendoor,,13.89,8.75,Job Transfer,No,Jason Miller,9149
9150,Neww,Null,M L S,Yes,12.5,8.37,Downsizing,Yes,Sophia Williams,9150
9151,New,Closed,Internal,No,18.87,27.03,Downsizing,No,Priya Sharma,9151
9152,Accepted Offer, ,Internal,Yes,9.29,28.46,,,Michael Chen,9152
9153,Null,Cancelled,M.L.S.,,4.14,18.24,Investor Sale,No,Emily Patel,9153
9154,Null,Cancel,Auction.com,No,10.13,5.64,Job Transfer,Yes,Sophia Williams,9154
9155,New,Available,Bulk,,16.23,11.62,,Yes,Jessica Lin,9155
9156,Accepted Offer,Closed, MLS,,17.49,9.98,Downsizing,Yes,Jessica Lin,9156
9157,Null,Pending,Bulk,Yes,9.89,16.76,Downsizing,,Amit Kumar,9157
9158,Accepted Offer,Available, MLS,,2.27,29.12,Investor Sale,Yes,Jessica Lin,9158
9159,Closed,Cancelled,Bulk,,12.0,16.37,Downsizing,Yes,Michael Chen,9159
9160,New,Closed,Broker,No,19.63,6.08,Job Transfer,No,Jason Miller,9160
9161,Neww,Null,M.L.S.,,10.03,7.94,Downsizing,Yes,Sophia Williams,9161
9162,Cancelled,Null,Opendoor,No,12.92,20.22,,,David Thompson,9162
9163, ,Cancelled,Bulk,,6.21,7.56,Downsizing,,Emily Patel,9163
9164, ,Closed,Bulk,No,17.65,19.49,Job Transfer,No,Amit Kumar,9164
9165,Accepted Offer, ,Opendoor,No,8.73,15.73,Job Transfer,Yes,Emily Patel,9165
9166,Null,Close,Opendoor,Yes,3.28,12.68,Job Transfer,,Jason Miller,9166
9167,New,Null,Opendoor,Yes,9.5,12.13,,No,Samantha Pierce,9167
9168, ,Null,Internal,Yes,17.94,9.22,Downsizing,No,Michael Chen,9168
9169,New, Close ,Opendoor,Yes,6.96,9.76,Investor Sale,Yes,Michael Chen,9169
9170,Neww,Cancelled,Internal,,6.75,24.57,Job Transfer,,Sophia Williams,9170
9171,Cancelled,Pend,Broker,,11.49,29.41,Job Transfer,No,Priya Sharma,9171
9172,Null,Closed, MLS,,4.68,29.96,Investor Sale,No,Jessica Lin,9172
9173,Closed,Always Kick,Opendoor,No,19.74,8.19,,,Priya Sharma,9173
9174,Neww,Cancelled,Internal,Yes,17.24,12.47,Downsizing,,Samantha Pierce,9174
9175,Cancelled,Close,Opendoor,Yes,2.89,12.09,Downsizing,,Jessica Lin,9175
9176,Closed,Cancelled,Auction.com,No,8.16,29.53,Investor Sale,Yes,Michael Chen,9176
9177, ,Kick,Broker,,4.1,5.14,Downsizing,No,David Thompson,9177
9178, ,Cancel,M L S,Yes,3.79,26.35,,No,Amit Kumar,9178
9179, ,Available,Auction.com,No,18.34,21.83,,No,Sophia Williams,9179
9180,Closed,Pend,Broker,No,9.9,16.42,Investor Sale,,Amit Kumar,9180
9181,Neww,Always Kick,Internal,,12.64,12.51,Downsizing,No,Jessica Lin,9181
9182,New,Null,M L S,Yes,12.64,8.71,Investor Sale,Yes,Luis Garcia,9182
9183,Reviewed,Available,M L S,,17.06,28.96,Job Transfer,No,Sophia Williams,9183
9184,Accepted Offer,Cancel,Bulk,Yes,12.87,13.97,Job Transfer,,Luis Garcia,9184
9185, Closed,Always Kick, MLS,Yes,4.68,13.42,,,Michael Chen,9185
9186,Null,Kick,M.L.S.,Yes,17.7,13.2,Investor Sale,,Sophia Williams,9186
9187,Null, Close ,M.L.S.,Yes,9.18,19.8,Job Transfer,,Luis Garcia,9187
9188,New,Pend,Opendoor,,7.5,25.63,Investor Sale,Yes,Luis Garcia,9188
9189,Accepted Offer,Pending,Opendoor,Yes,18.69,7.0,Job Transfer,,Emily Patel,9189
9190,Accepted Offer,Cancel,Broker,,18.63,9.23,Investor Sale,,Jessica Lin,9190
9191,Null,Close,Opendoor,,5.31,21.38,Job Transfer,,Sophia Williams,9191
9192,Closed,Pend,M L S,Yes,18.83,18.58,Investor Sale,No,Jessica Lin,9192
9193,Offered,Kick,Opendoor,,10.31,7.33,,Yes,Priya Sharma,9193
9194,Closed,Pending,Auction.com,Yes,10.47,17.67,Investor Sale,,Samantha Pierce,9194
9195,Cancelled,Cancel,Bulk,No,2.13,8.63,Downsizing,Yes,Emily Patel,9195
9196, Closed,Closed,Broker,Yes,7.81,9.45,Downsizing,Yes,Jason Miller,9196
9197,Null,Closed,M L S,No,9.02,13.68,Downsizing,Yes,Priya Sharma,9197
9198, Closed,Always Kick,M L S,Yes,7.98,10.54,Investor Sale,No,Michael Chen,9198
9199,Cancelled,Null,M.L.S.,No,7.25,16.21,Job Transfer,No,Amit Kumar,9199
9200,Null,Null,Auction.com,Yes,7.28,27.77,Job Transfer,No,Emily Patel,9200
9201, ,Null,Bulk,No,4.37,9.22,,No,Michael Chen,9201
9202,Closed,Null,Opendoor,Yes,5.91,7.41,Job Transfer,,Priya Sharma,9202
9203,Accepted Offer,Available,M L S,No,2.97,5.52,Investor Sale,,Samantha Pierce,9203
9204,Offered,Pending,Internal,No,8.06,29.68,Investor Sale,Yes,Jessica Lin,9204
9205,New,Null,Opendoor,Yes,6.89,29.36,Downsizing,Yes,Jessica Lin,9205
9206,Reviewed,Cancel, MLS,Yes,18.29,5.36,,No,Samantha Pierce,9206
9207,Closed,Cancelled,M L S,No,3.88,11.75,Downsizing,No,David Thompson,9207
9208,Accepted Offer,Closed,Bulk,Yes,10.46,23.01,Job Transfer,,Emily Patel,9208
9209,Cancelled,Available,M.L.S.,,18.83,18.03,Investor Sale,No,Jessica Lin,9209
9210,Null, Close ,Bulk,,12.96,20.56,,,David Thompson,9210
9211,Neww,Null,Auction.com,,6.77,28.25,,Yes,Priya Sharma,9211
9212,Cancelled,Pend,M.L.S.,Yes,14.55,16.62,Downsizing,No,David Thompson,9212
9213,Null,Closed, MLS,,5.2,24.59,,No,Luis Garcia,9213
9214,Accepted Offer,Pend, MLS,,11.79,21.12,Investor Sale,,Priya Sharma,9214
9215,Null,Kick,Auction.com,Yes,8.42,25.63,Downsizing,,Priya Sharma,9215
9216,Cancelled, Close , MLS,,3.86,26.45,,No,David Thompson,9216
9217,New,Closed, MLS,No,4.72,20.2,Downsizing,,Luis Garcia,9217
9218,Reviewed,Closed,Auction.com,No,19.59,20.09,Downsizing,,Sophia Williams,9218
9219, ,Close,Opendoor,No,16.85,6.09,Investor Sale,,Michael Chen,9219
9220, ,Close, MLS,Yes,12.69,28.64,Job Transfer,No,Priya Sharma,9220
9221,Neww,Close,M L S,Yes,16.68,19.92,Investor Sale,Yes,Luis Garcia,9221
9222,Null,Null,Broker,No,12.54,5.45,,No,Luis Garcia,9222
9223,New,Close,Opendoor,Yes,16.35,17.21,,No,Luis Garcia,9223
9224,Neww,Close,Bulk,Yes,12.35,9.16,Investor Sale,No,Amit Kumar,9224
9225,Accepted Offer,Pending,Internal,No,4.14,6.6,,Yes,Samantha Pierce,9225
9226,Null, Close , MLS,,16.25,22.59,,Yes,Amit Kumar,9226
9227,Cancelled,Null,M.L.S.,Yes,14.79,26.96,Job Transfer,No,Emily Patel,9227
9228,New,Available,Bulk,,16.43,5.44,Downsizing,No,Priya Sharma,9228
9229, ,Null,M L S,No,3.91,8.29,Job Transfer,Yes,Jessica Lin,9229
9230,Offered,Pend,M L S,No,9.76,23.76,Downsizing,,Samantha Pierce,9230
9231, Closed,Close,Bulk,Yes,5.99,16.35,,No,Priya Sharma,9231
9232, Closed,Cancel,Broker,Yes,14.08,5.6,,No,Sophia Williams,9232
9233,Accepted Offer,Closed,Internal,,3.94,9.1,Downsizing,,Jason Miller,9233
9234, Closed,Close,Bulk,No,19.14,28.45,Downsizing,,Amit Kumar,9234
9235,Cancelled,Closed,M.L.S.,No,13.73,13.84,Investor Sale,Yes,Michael Chen,9235
9236, Closed,Null,Opendoor,Yes,8.55,25.56,,Yes,Emily Patel,9236
9237,Null,Always Kick,Internal,,16.52,14.99,Investor Sale,Yes,Priya Sharma,9237
9238,Null,Available,M L S,No,4.25,23.61,Downsizing,Yes,Luis Garcia,9238
9239,Reviewed,Pend,Auction.com,No,10.59,10.56,Downsizing,No,Jason Miller,9239
9240,Accepted Offer,Always Kick, MLS,Yes,5.26,15.41,Investor Sale,Yes,Jason Miller,9240
9241,Accepted Offer,Close,Internal,No,8.88,19.53,Investor Sale,No,Luis Garcia,9241
9242,Accepted Offer,Pend,Bulk,No,15.48,28.33,Downsizing,Yes,Jason Miller,9242
9243,Neww,Closed,Bulk,No,2.46,22.75,Investor Sale,,Jessica Lin,9243
9244,Closed,Null,M.L.S.,No,9.35,27.21,Job Transfer,No,Priya Sharma,9244
9245,Neww, Close ,M L S,Yes,8.09,25.37,Job Transfer,No,Luis Garcia,9245
9246,Accepted Offer,Pending,Bulk,No,11.01,25.03,Job Transfer,No,Luis Garcia,9246
9247,Cancelled,Null,Internal,,2.05,28.97,Downsizing,,Priya Sharma,9247
9248, Closed,Pend,Auction.com,No,4.53,18.16,Job Transfer,Yes,Emily Patel,9248
9249,Closed,Available,Broker,No,11.72,22.94,Investor Sale,No,Samantha Pierce,9249
9250,Reviewed,Cancel,Bulk,,5.18,15.96,Downsizing,,Jason Miller,9250
9251,Closed,Close,Opendoor,,14.17,16.29,Downsizing,Yes,Priya Sharma,9251
9252, ,Available,Auction.com,No,5.68,9.12,Investor Sale,Yes,Emily Patel,9252
9253,Null, Close ,M L S,,18.56,10.12,Investor Sale,,Samantha Pierce,9253
9254,Neww,Pend, MLS,No,4.36,22.37,Investor Sale,,Samantha Pierce,9254
9255,Null, Close ,Bulk,Yes,12.85,16.03,Downsizing,No,Sophia Williams,9255
9256,Reviewed, Close , MLS,Yes,16.01,20.32,Job Transfer,No,Jessica Lin,9256
9257,New,Pending, MLS,,19.9,9.74,Downsizing,No,David Thompson,9257
9258, ,Close,Opendoor,No,16.03,5.74,,,Amit Kumar,9258
9259,Closed,Kick,Auction.com,Yes,18.99,6.93,,,Sophia Williams,9259
9260, , Close ,Auction.com,Yes,7.55,9.48,Investor Sale,Yes,Amit Kumar,9260
9261,Accepted Offer,Pend,Auction.com,,5.15,5.15,Investor Sale,No,Priya Sharma,9261
9262,Closed,Pend, MLS,,7.85,24.55,,No,Sophia Williams,9262
9263,Accepted Offer,Available,M.L.S.,,5.88,11.35,Job Transfer,No,Samantha Pierce,9263
9264,Neww,Closed,M.L.S.,,11.92,21.43,Investor Sale,No,Amit Kumar,9264
9265,Neww, Close , MLS,No,19.02,25.98,,Yes,Priya Sharma,9265
9266,New,Cancelled,M.L.S.,No,14.53,20.29,Downsizing,No,Emily Patel,9266
9267,Accepted Offer,Kick,M L S,,17.53,17.57,Job Transfer,,Luis Garcia,9267
9268,Accepted Offer,Kick,Broker,No,10.84,11.86,Job Transfer,,Jessica Lin,9268
9269,Closed,Cancel,Bulk,,6.6,20.26,Job Transfer,,Jessica Lin,9269
9270,Cancelled,Closed,Auction.com,No,7.11,23.54,Job Transfer,No,Emily Patel,9270
9271, Closed,Cancelled,Internal,No,9.91,25.02,Investor Sale,No,Luis Garcia,9271
9272,Accepted Offer,Always Kick,Opendoor,,11.83,9.13,,No,Emily Patel,9272
9273,Closed, ,M.L.S.,,15.63,8.06,Job Transfer,No,Samantha Pierce,9273
9274, Closed,Closed,Broker,,2.32,24.41,Investor Sale,No,Jason Miller,9274
9275,Accepted Offer,Available,Broker,,16.78,28.16,Job Transfer,Yes,Michael Chen,9275
9276,Neww,Close,Bulk,No,17.5,17.77,Investor Sale,Yes,Sophia Williams,9276
9277,Neww,Available,Opendoor,,11.69,12.19,,No,Luis Garcia,9277
9278,Closed,Cancel,Broker,No,18.14,14.21,Job Transfer,Yes,Michael Chen,9278
9279,Null,Kick,M L S,Yes,5.1,7.28,Investor Sale,No,Jessica Lin,9279
9280,New,Close, MLS,,11.14,11.82,Downsizing,,Sophia Williams,9280
9281, ,Null,Opendoor,Yes,16.54,11.31,Downsizing,No,David Thompson,9281
9282,Reviewed,Cancelled, MLS,No,6.38,12.47,Investor Sale,Yes,Jason Miller,9282
9283,Reviewed,Kick,Broker,,6.66,5.67,,No,Sophia Williams,9283
9284,Cancelled,Closed, MLS,,14.02,12.75,Downsizing,,David Thompson,9284
9285, Closed,Null,Broker,No,13.9,15.09,Downsizing,Yes,Sophia Williams,9285
9286,New,Close,Auction.com,No,5.76,8.63,Investor Sale,Yes,Emily Patel,9286
9287,Offered,Always Kick,Opendoor,,18.24,5.11,Downsizing,No,Jason Miller,9287
9288,Null, Close ,Internal,Yes,11.1,26.6,Investor Sale,Yes,Sophia Williams,9288
9289,Closed,Cancelled,Opendoor,,11.0,8.17,,Yes,Emily Patel,9289
9290,Closed,Cancel,Bulk,,4.31,21.94,,Yes,Luis Garcia,9290
9291, Closed,Always Kick,M L S,,14.33,18.59,Downsizing,No,Priya Sharma,9291
9292,Neww,Always Kick,M.L.S.,Yes,12.83,5.01,Job Transfer,No,Sophia Williams,9292
9293,Offered,Close,Auction.com,Yes,19.76,7.87,Investor Sale,Yes,Emily Patel,9293
9294,Null,Kick, MLS,,7.83,10.4,Investor Sale,No,Emily Patel,9294
9295,Accepted Offer,Cancel,Internal,Yes,3.98,28.46,Downsizing,Yes,Emily Patel,9295
9296,Cancelled,Always Kick,Auction.com,,14.81,25.36,Investor Sale,Yes,Sophia Williams,9296
9297,Accepted Offer,Pend,Broker,,4.23,27.07,,No,Jason Miller,9297
9298,Cancelled,Pend,Internal,Yes,3.66,8.77,Investor Sale,Yes,Samantha Pierce,9298
9299,Reviewed,Always Kick,M.L.S.,Yes,10.86,21.85,Downsizing,,Samantha Pierce,9299
9300, , , MLS,No,13.35,16.6,Investor Sale,,Samantha Pierce,9300
9301,Offered,Always Kick,Bulk,,15.81,17.55,Downsizing,,Priya Sharma,9301
9302,Neww,Cancelled,Bulk,,11.16,9.15,,,Priya Sharma,9302
9303, Closed, Close ,M.L.S.,,14.87,23.01,Downsizing,Yes,Emily Patel,9303
9304,Accepted Offer,Kick,Opendoor,,6.59,5.58,Job Transfer,,David Thompson,9304
9305, Closed,Kick, MLS,,11.83,27.97,Downsizing,,David Thompson,9305
9306,New,Closed,Broker,No,19.32,28.78,Downsizing,No,Jessica Lin,9306
9307,Closed,Pend,M.L.S.,No,12.12,27.37,Job Transfer,,Jessica Lin,9307
9308,Closed,Pending,Opendoor,No,8.57,25.18,Downsizing,No,Michael Chen,9308
9309,Null,Closed,M L S,Yes,6.43,5.4,Investor Sale,Yes,Priya Sharma,9309
9310, Closed,Available,Opendoor,Yes,6.17,15.33,Job Transfer,,Michael Chen,9310
9311,Closed,Closed,Opendoor,Yes,9.29,13.8,Downsizing,Yes,Sophia Williams,9311
9312,Reviewed,Cancel,M.L.S.,,3.53,9.14,Investor Sale,No,Jessica Lin,9312
9313,Cancelled,Null,Bulk,,3.52,25.63,,No,Jason Miller,9313
9314, ,Null,M.L.S.,Yes,19.03,13.72,Investor Sale,No,Priya Sharma,9314
9315,Null,Pending,Internal,No,8.76,17.95,Downsizing,No,Emily Patel,9315
9316,Offered,Always Kick, MLS,,4.93,14.99,Job Transfer,No,Samantha Pierce,9316
9317,Accepted Offer,Pend,M L S,,7.73,24.47,,No,David Thompson,9317
9318,Closed,Pending,Broker,No,19.97,8.55,Downsizing,No,Priya Sharma,9318
9319,Accepted Offer,Close,Bulk,No,11.77,13.28,Investor Sale,,Emily Patel,9319
9320,Offered,Closed,M.L.S.,Yes,19.6,8.61,Job Transfer,Yes,Samantha Pierce,9320
9321,Closed, Close ,Internal,No,7.01,7.3,Investor Sale,Yes,Emily Patel,9321
9322, ,Cancel,Internal,No,15.48,8.54,Investor Sale,,Michael Chen,9322
9323,New,Always Kick,M L S,Yes,4.24,21.85,Investor Sale,No,Amit Kumar,9323
9324,Null,Pending,Bulk,No,10.21,19.62,,Yes,Michael Chen,9324
9325,Cancelled, ,Internal,,7.6,16.19,Investor Sale,No,Sophia Williams,9325
9326,Reviewed,Close,Auction.com,No,19.59,29.86,Job Transfer,Yes,Michael Chen,9326
9327, Closed,Close,Opendoor,No,10.56,27.42,Downsizing,Yes,Jason Miller,9327
9328,New,Null,Bulk,,8.95,29.08,Job Transfer,No,Amit Kumar,9328
9329,New,Always Kick,Broker,Yes,12.9,13.99,Downsizing,No,Emily Patel,9329
9330,Neww,Kick, MLS,Yes,14.96,10.79,,Yes,Amit Kumar,9330
9331,New,Null,Opendoor,Yes,16.17,7.2,Job Transfer,,Samantha Pierce,9331
9332,Cancelled,Available, MLS,Yes,9.85,19.06,Downsizing,,Samantha Pierce,9332
9333, Closed,Close, MLS,Yes,18.47,11.12,,,Amit Kumar,9333
9334,Cancelled,Pending,M L S,No,7.81,6.53,Downsizing,No,Sophia Williams,9334
9335,Closed,Closed, MLS,No,14.69,14.05,Downsizing,Yes,Sophia Williams,9335
9336,New,Pend,M L S,No,10.45,26.12,,No,Amit Kumar,9336
9337,Accepted Offer,Kick,Internal,No,19.99,20.84,Investor Sale,No,Priya Sharma,9337
9338,New,Pend,M.L.S.,No,16.16,13.37,Job Transfer,No,Jason Miller,9338
9339, ,Always Kick, MLS,Yes,2.13,25.81,Investor Sale,No,Amit Kumar,9339
9340,Offered,Cancel,Bulk,Yes,17.68,7.49,Investor Sale,Yes,Samantha Pierce,9340
9341,Closed, ,Opendoor,Yes,17.64,6.37,Downsizing,No,Priya Sharma,9341
9342,Null,Close,Auction.com,Yes,4.49,13.59,Investor Sale,No,Sophia Williams,9342
9343, ,Cancel,M.L.S.,Yes,14.84,6.2,Job Transfer,Yes,Sophia Williams,9343
9344,New,Pending,Auction.com,,15.71,11.63,Downsizing,Yes,Emily Patel,9344
9345,New,Cancel,M.L.S.,,19.78,9.18,Downsizing,,Samantha Pierce,9345
9346,Cancelled,Pending,M L S,Yes,8.16,15.08,Downsizing,No,Samantha Pierce,9346
9347, ,Cancel,Broker,No,18.4,27.73,Job Transfer,Yes,Samantha Pierce,9347
9348, , ,Internal,Yes,5.24,21.33,,,Sophia Williams,9348
9349,Reviewed,Always Kick,M.L.S.,Yes,18.57,17.87,Investor Sale,Yes,David Thompson,9349
9350,Null, ,Internal,,19.2,8.62,Downsizing,,Priya Sharma,9350
9351,Null,Closed,Broker,Yes,12.65,25.38,Job Transfer,,Samantha Pierce,9351
9352,Closed,Always Kick,M L S,Yes,17.75,17.1,Downsizing,Yes,Samantha Pierce,9352
9353,Neww, ,Internal,Yes,4.92,8.35,Downsizing,Yes,Emily Patel,9353
9354,Neww, , MLS,No,9.47,13.93,Investor Sale,Yes,Priya Sharma,9354
