valuation_id,property_id,List_Price,Previous_Rent,ARV,Rent_Zestimate,Low_FMR,Redfin_Value,Zestimate,Expected_Rent,High_FMR
24192,9812,243690,,179128.0,,1375.0,,96775.0,1541.0,3759.0
24193,9812,381174,2857.0,,1434.0,1284.0,,,,
24194,9814,192476,,,3722.0,1493.0,145597.0,,,
24195,9814,495556,,,3824.0,720.0,,359033.0,3044.0,
24196,9814,220846,,,2902.0,1978.0,,,,2002.0
24197,9814,405219,,257531.0,1180.0,1693.0,,374422.0,,3801.0
24198,9814,290809,,,1539.0,1928.0,,462152.0,,
24199,9815,475056,,,2889.0,,298228.0,,2117.0,
24200,9816,458259,1925.0,,3571.0,,541547.0,,1192.0,
24201,9816,491959,1273.0,599552.0,,,,,2257.0,
24202,9816,284448,,,,,,276198.0,,
24203,9816,332034,,,928.0,,,258955.0,,
24204,9818,125252,,571534.0,,1898.0,,,2371.0,1881.0
24205,9818,422296,,363278.0,,,,,,4374.0
24206,9818,136871,1785.0,,,935.0,,,,
24207,9819,450427,,,,1683.0,581171.0,264000.0,,
24208,9820,257272,,,,1013.0,559648.0,132368.0,,2871.0
24209,9820,356955,1626.0,,2584.0,,224095.0,197051.0,,3322.0
24210,9821,238244,,,2904.0,1798.0,217890.0,,,
24211,9821,334449,2651.0,,,1973.0,,,1789.0,4950.0
24212,9821,253962,,,1339.0,,,,,4571.0
24213,9821,401120,,,1997.0,998.0,,496996.0,,
24214,9822,347064,2059.0,,1424.0,1851.0,594385.0,245736.0,2845.0,4980.0
24215,9823,393210,,137170.0,,,437950.0,344233.0,2903.0,2111.0
24216,9823,420368,,,,,,,928.0,
24217,9823,109518,,529429.0,,,,,,2084.0
24218,9823,93604,2255.0,,,1007.0,368975.0,340567.0,,
24219,9823,380637,,,3296.0,,,485612.0,,
24220,9824,143707,,,,994.0,,,,
24221,9824,147608,1033.0,,2768.0,1854.0,,520948.0,,
24222,9824,148121,2921.0,,3109.0,830.0,303459.0,,,4804.0
24223,9824,372641,,200220.0,,,,401522.0,1316.0,
24224,9825,91825,1629.0,510161.0,3950.0,,297938.0,,1403.0,
24225,9825,351770,,,,985.0,122483.0,,,3977.0
24226,9826,471719,2016.0,565192.0,,1752.0,565751.0,151478.0,3060.0,4309.0
24227,9826,209152,2327.0,398388.0,,,336575.0,,2169.0,
24228,9826,365480,,,2559.0,,398249.0,,,
24229,9826,487829,,,,,,396897.0,,
24230,9826,270211,1413.0,,3367.0,,500085.0,,,
24231,9827,458367,,238682.0,,954.0,,324351.0,,5199.0
24232,9827,493026,,,,1501.0,,,1653.0,3887.0
24233,9827,175092,,,,,,403202.0,,
24234,9827,162419,3277.0,,1420.0,,,287603.0,,2668.0
24235,9827,351624,,384146.0,2851.0,,,482989.0,1937.0,
24236,9828,371444,2807.0,,,,,,,4984.0
24237,9828,131721,2502.0,,,,,,,4680.0
24238,9828,230241,,,3434.0,,,,,2520.0
24239,9829,413794,,503120.0,1699.0,,,,,
24240,9830,203328,1933.0,,,1516.0,,,,
24241,9830,315957,1534.0,415984.0,2175.0,1682.0,558888.0,,1798.0,3709.0
24242,9830,470874,3052.0,,,,,275068.0,,1218.0
24243,9830,206709,,,3988.0,,,451055.0,,1921.0
24244,9830,156344,,,,,,91053.0,,3811.0
24245,9831,112622,1964.0,,3493.0,,,,,4684.0
24246,9831,246870,,402160.0,,1440.0,503942.0,187973.0,,3278.0
24247,9831,205574,3416.0,304123.0,,809.0,,,,
24248,9831,181991,,475330.0,2285.0,787.0,,,,
24249,9831,347903,,498748.0,2684.0,,580460.0,,,5184.0
24250,9832,192206,,,1936.0,1219.0,,,2836.0,
24251,9832,148657,,,,,,511407.0,1392.0,4492.0
24252,9832,183560,,,2138.0,,,,,
24253,9832,124305,,216637.0,,,,,2585.0,4017.0
24254,9833,366285,941.0,,,,,,,2400.0
24255,9833,118976,,,,,350338.0,,1050.0,
24256,9835,356607,,,1142.0,924.0,,,2464.0,
24257,9835,115280,,227297.0,,,448376.0,281517.0,,
24258,9836,257930,3309.0,340866.0,,,118332.0,,2345.0,
24259,9837,377582,,,,,,243004.0,2649.0,
24260,9837,403994,1172.0,,,1980.0,594762.0,220136.0,3078.0,
24261,9837,352997,,405091.0,,1346.0,,235618.0,,3264.0
24262,9838,187144,2822.0,,,,98745.0,433672.0,1354.0,
24263,9838,172309,,,,,,333430.0,,2506.0
24264,9838,179564,,,,,,,,
24265,9838,428183,,,,,,,2904.0,
24266,9838,316557,879.0,194610.0,,,315442.0,168935.0,2386.0,
24267,9840,478883,,,,1241.0,205789.0,,947.0,
24268,9840,426859,,,,1418.0,,317736.0,,4292.0
24269,9840,166405,,324725.0,,,471859.0,240754.0,,
24270,9841,328337,,,,,494730.0,464865.0,,
24271,9841,497956,3263.0,,2555.0,,312366.0,423758.0,,
24272,9841,271673,1601.0,,2045.0,,437918.0,,,
24273,9841,366900,,,3745.0,1525.0,,,,
24274,9842,346943,,,,834.0,,,1098.0,4551.0
24275,9842,312315,,,,,343297.0,306702.0,2489.0,3910.0
24276,9842,110223,3098.0,,,,,,1150.0,2155.0
24277,9843,330942,,,,,183274.0,,,
24278,9844,401098,2085.0,,,,,,2312.0,3650.0
24279,9844,454656,2671.0,273376.0,3294.0,1320.0,148425.0,,2860.0,3217.0
24280,9844,338742,,354439.0,,,,,,
24281,9846,411088,,,,,418378.0,,,4657.0
24282,9846,271528,3066.0,,,,351596.0,,,
24283,9846,140630,2685.0,,,1207.0,,,,
24284,9846,187679,,473352.0,1881.0,,,,,2299.0
24285,9846,210402,,,,,,144110.0,,1706.0
24286,9847,387791,,128049.0,2853.0,,,260409.0,,2274.0
24287,9847,425544,,,,,436220.0,349735.0,,5500.0
24288,9847,130651,,161312.0,,,,,1195.0,2284.0
24289,9848,234219,,250863.0,,,,236286.0,1219.0,2264.0
24290,9848,207132,,,1496.0,1995.0,364596.0,,,
24291,9849,215559,3096.0,,1997.0,,,134881.0,,
24292,9849,480848,,,,,249691.0,,1951.0,1471.0
24293,9849,200602,,,,,,,1928.0,
24294,9849,164495,2231.0,319291.0,2847.0,1264.0,,470611.0,2616.0,
24295,9850,335065,,429851.0,,1958.0,244395.0,,,
24296,9850,469293,,,3783.0,,422958.0,,2419.0,
24297,9850,251149,,228690.0,,,,,,
24298,9850,335215,,,,,,,,
24299,9850,425574,,206424.0,2561.0,,503103.0,,,4822.0
24300,9851,132415,,,3512.0,,257267.0,241543.0,,
24301,9854,390490,,,,,,144701.0,,4876.0
24302,9854,312749,,533890.0,,,467102.0,341629.0,,
24303,9854,135638,,,,,,,1203.0,1601.0
24304,9854,413413,1642.0,,1284.0,,448438.0,172042.0,,
24305,9855,325550,,,,918.0,,,2694.0,4032.0
24306,9855,162898,1411.0,235840.0,2048.0,,175006.0,237918.0,3061.0,
24307,9855,356253,,441599.0,,1927.0,167810.0,247501.0,,4220.0
24308,9856,432310,,,,,,370177.0,,3377.0
24309,9856,364789,,,,,320641.0,,1211.0,3910.0
24310,9856,274989,,292128.0,,,,376400.0,,
24311,9856,365575,3382.0,,,,,,957.0,3331.0
24312,9856,276408,3022.0,248714.0,,,575507.0,136861.0,,4281.0
24313,9857,223194,,,,,393224.0,,2567.0,
24314,9857,357470,1050.0,,,,,,,4030.0
24315,9858,340579,2289.0,,,,517033.0,,2810.0,
24316,9858,209028,,,,1876.0,,,,
24317,9858,415071,2571.0,,,1373.0,,,,2131.0
24318,9858,131181,1932.0,438293.0,,,,184483.0,2755.0,
24319,9858,276676,,,2614.0,,284669.0,,,3131.0
24320,9859,369976,,,,,93825.0,345862.0,,
24321,9860,394718,,,,,,232891.0,,2391.0
24322,9860,437565,,195080.0,2241.0,,,,2151.0,
24323,9860,209525,,361538.0,,,565566.0,,,
24324,9860,167700,1870.0,488498.0,2709.0,,430310.0,,,3342.0
24325,9862,114645,1128.0,,1638.0,,,,,
24326,9863,322934,,,,1568.0,564907.0,538206.0,,1123.0
24327,9863,482063,1079.0,,3338.0,1163.0,,,,
24328,9863,419027,2388.0,494673.0,1537.0,904.0,,,,
24329,9863,192307,2915.0,,3971.0,1094.0,223882.0,,,
24330,9863,424162,,,,1448.0,168196.0,,,
24331,9864,456306,1225.0,,,801.0,439325.0,,,5194.0
24332,9864,481108,1757.0,,,1186.0,,,3303.0,4945.0
24333,9864,443558,2498.0,,,863.0,,220960.0,2619.0,
24334,9864,275758,,,,1656.0,,,,
24335,9864,157864,1241.0,,2973.0,,483628.0,132141.0,3425.0,
24336,9865,441720,,,,1036.0,,222754.0,,5408.0
24337,9866,118948,1441.0,,,1411.0,,,,2777.0
24338,9867,432242,1048.0,347407.0,,1310.0,,,2609.0,3706.0
24339,9868,365396,2029.0,125463.0,,1187.0,531172.0,,,1226.0
24340,9870,326384,,,2858.0,,,,1086.0,
24341,9871,442773,,436528.0,2147.0,,,,,
24342,9871,149039,,403542.0,1744.0,1015.0,,,,
24343,9871,233429,,,,1675.0,,,1885.0,1425.0
24344,9872,284726,,,,,,369390.0,3184.0,2821.0
24345,9873,347378,,,2084.0,1382.0,,,,
24346,9873,276284,,339277.0,3985.0,1007.0,97878.0,,1314.0,
24347,9873,444029,,,,1209.0,253971.0,,2947.0,
24348,9873,423836,,498431.0,3106.0,,,,3253.0,4863.0
24349,9873,100605,,220427.0,,,125357.0,388922.0,,
24350,9874,412643,,,3922.0,1077.0,,,,
24351,9874,188537,3392.0,,,,,,,
24352,9874,490828,,,,,243926.0,92745.0,2905.0,
24353,9874,455502,,,2651.0,1424.0,,213413.0,2721.0,
24354,9874,352170,,,,,116504.0,,,
24355,9875,173527,,,,,,,,3670.0
24356,9875,399240,,,3451.0,865.0,226086.0,,2974.0,3523.0
24357,9875,194109,,513264.0,2218.0,,,,3000.0,
24358,9875,389392,2041.0,,,1590.0,,338457.0,,
24359,9875,419872,,391797.0,,1900.0,,,,1577.0
24360,9876,323477,,281045.0,,1378.0,,,,5211.0
24361,9878,173249,3103.0,,1645.0,,,299824.0,2487.0,
24362,9878,265893,,,,,,,,
24363,9878,175743,,,2406.0,,218392.0,528382.0,1237.0,
24364,9879,330537,,,1550.0,1632.0,366944.0,,,
24365,9879,239046,2335.0,,,,438003.0,547024.0,1273.0,5005.0
24366,9879,275999,,,,930.0,,,,
24367,9879,491360,,,,1806.0,,467520.0,,
24368,9879,176842,,170917.0,,,317784.0,,,3275.0
24369,9880,275890,,,,1797.0,447546.0,,1346.0,
24370,9880,142031,1948.0,,,,,276723.0,,
24371,9881,437224,1198.0,419281.0,,,,249731.0,2530.0,
24372,9881,156132,,,1340.0,,,199244.0,,
24373,9881,113902,,,1616.0,,580127.0,312454.0,,
24374,9881,456803,1319.0,,1428.0,910.0,,291819.0,1127.0,5390.0
24375,9882,494669,,,,,,478604.0,3263.0,5289.0
24376,9882,460774,,551611.0,2996.0,1781.0,146253.0,,1799.0,
24377,9882,310218,,103893.0,,,452326.0,407927.0,,
24378,9883,301189,2785.0,134972.0,,1917.0,,309419.0,,
24379,9883,142070,3452.0,,1954.0,,,,,4869.0
24380,9883,426496,,593198.0,,1092.0,,184756.0,,
24381,9884,169143,,425653.0,2615.0,,,,1341.0,
24382,9884,300830,,,,1340.0,183533.0,,,
24383,9884,399262,2162.0,165437.0,3512.0,,,,,
24384,9885,496115,,391337.0,2810.0,,415673.0,,,
24385,9885,437752,861.0,,,1806.0,491188.0,,,1184.0
24386,9885,419914,,,,,396296.0,543693.0,,5152.0
24387,9887,111246,,,1661.0,1326.0,,525541.0,,
24388,9887,493510,2414.0,523230.0,,1766.0,,,,
24389,9887,255263,,,1244.0,,,292075.0,1820.0,
24390,9887,448134,921.0,,3501.0,737.0,,,3293.0,
24391,9889,346508,2392.0,,,,,,2579.0,
24392,9890,117096,,,,1164.0,373508.0,214426.0,,
24393,9890,404885,,,3649.0,,,,,
24394,9891,164521,,,,1469.0,,524007.0,,4207.0
24395,9891,221098,,,3784.0,1582.0,,,1352.0,1266.0
24396,9891,419521,3261.0,,3591.0,,,,,
24397,9891,491402,,,3197.0,,461394.0,456031.0,1202.0,
24398,9892,286638,,372287.0,,,,,2538.0,3406.0
24399,9892,304149,,523312.0,,913.0,,,,
24400,9892,120437,,577684.0,,1652.0,,,1000.0,1388.0
24401,9892,481574,,,,,279569.0,,,
24402,9893,399969,1809.0,,,820.0,,,1660.0,2947.0
24403,9893,160200,,,,858.0,,,1099.0,2728.0
24404,9893,131508,3144.0,236838.0,,,,,1248.0,4956.0
24405,9893,415751,2414.0,290975.0,,,279061.0,,,3127.0
24406,9893,314295,,,,,,101778.0,1298.0,5143.0
24407,9894,302359,2913.0,540119.0,,,,111106.0,,3916.0
24408,9894,420140,,,,,,,1817.0,
24409,9894,175741,,,,1897.0,330852.0,214365.0,,4147.0
24410,9895,225387,,,,1871.0,,,,5198.0
24411,9895,243122,,484767.0,,1688.0,253668.0,,,
24412,9895,126996,,217077.0,2129.0,,,,3026.0,
24413,9895,392549,2565.0,575125.0,,1735.0,389292.0,,,2225.0
24414,9895,269038,,,,,276441.0,,,
24415,9896,275859,1965.0,119613.0,,,196189.0,,3225.0,
24416,9897,424907,,397161.0,,,,,,
24417,9899,201387,,,,,,482008.0,,
24418,9899,134458,,397184.0,2039.0,,,517356.0,,
24419,9899,163412,,591427.0,886.0,,,,1787.0,
24420,9900,92363,1788.0,548676.0,1891.0,,,,2048.0,4601.0
24421,9900,304559,,,,704.0,530064.0,,1221.0,
24422,9900,457279,1969.0,,,,101415.0,472458.0,,
24423,9900,345500,,,,,141538.0,,,5108.0
24424,9900,233865,,,1095.0,,355616.0,,,
24425,9901,107102,,313187.0,,,,351488.0,,
24426,9901,191620,1121.0,,2529.0,,,,,
24427,9901,475573,,235270.0,1349.0,1961.0,124356.0,,,4687.0
24428,9901,425223,2738.0,,,,,,,4854.0
24429,9902,440415,1353.0,,1822.0,,,,1919.0,1980.0
24430,9902,398059,,,,1892.0,317408.0,,2891.0,
24431,9902,389443,,100454.0,,1702.0,,,,
24432,9902,346896,,234705.0,,,,,1343.0,1192.0
24433,9903,473439,,441592.0,2742.0,1483.0,468873.0,,3456.0,
24434,9903,133640,,,1118.0,,,154374.0,,1819.0
24435,9903,389060,,,1872.0,,,482000.0,2649.0,2222.0
24436,9904,227531,,,,,,,,
24437,9904,105635,,,,,480945.0,,1978.0,
24438,9904,459550,,232431.0,,,,,,
24439,9904,498338,1961.0,,,,276708.0,522400.0,1755.0,2383.0
24440,9904,324101,,,,1084.0,285412.0,,,
24441,9905,168765,,,,919.0,,159706.0,,
24442,9905,335555,,187243.0,3919.0,1622.0,,,1253.0,
24443,9905,219736,,,,1441.0,,,,
24444,9905,308687,1358.0,,,1708.0,,,2117.0,
24445,9907,230458,,324446.0,,,,506579.0,,
24446,9907,114973,1077.0,236155.0,,,,519761.0,2620.0,2469.0
24447,9907,148731,,,,1606.0,429190.0,,,4284.0
24448,9908,236217,3290.0,,,1457.0,409685.0,,,
24449,9908,460831,3387.0,102922.0,,1735.0,299380.0,420271.0,,
24450,9909,142321,,,,,148708.0,,,
24451,9909,326572,,,,,277105.0,138190.0,,
24452,9909,121512,,,2965.0,1871.0,,,,1265.0
24453,9909,99836,,114584.0,,,589276.0,417808.0,3382.0,
24454,9909,185296,,,2893.0,,286124.0,,,
24455,9910,172014,3082.0,436787.0,1413.0,,,,3376.0,
24456,9910,365685,,,,1298.0,,311373.0,1715.0,1676.0
24457,9911,280756,,110460.0,,,,,3175.0,5474.0
24458,9911,209925,2806.0,,,1494.0,487924.0,,,
24459,9913,94426,3402.0,,,,172220.0,,,
24460,9913,479221,3123.0,,,,,,,
24461,9913,225353,,228773.0,,,,,,
24462,9913,416233,,572309.0,,,,,,
24463,9914,353686,2923.0,,,1732.0,448740.0,,,
24464,9914,253199,,,,1744.0,,420586.0,,
24465,9914,265162,,,,,368023.0,,3006.0,3944.0
24466,9916,139639,,,,1844.0,,,,5293.0
24467,9916,234039,2284.0,,,756.0,543540.0,,2563.0,
24468,9916,201280,,,,,,,2901.0,3117.0
24469,9916,317715,,,3437.0,,,,,
24470,9916,162866,,399199.0,3250.0,1424.0,,,3247.0,5219.0
24471,9918,411034,,383954.0,,,390682.0,,1788.0,3542.0
24472,9918,317030,3362.0,204240.0,3650.0,,384527.0,,1732.0,
24473,9918,262444,1541.0,389513.0,,1456.0,,,2078.0,
24474,9918,176641,,,3389.0,952.0,,,,4298.0
24475,9918,129332,,183519.0,3392.0,,471220.0,,,2956.0
24476,9922,427861,,,3590.0,,,,2526.0,
24477,9922,197381,,360871.0,2205.0,1337.0,,121309.0,,5002.0
24478,9922,427939,,517014.0,,,426291.0,,,3594.0
24479,9923,239162,,,,,,,,
24480,9923,90134,3392.0,,2796.0,,,,,
24481,9925,119801,2965.0,224969.0,2062.0,,323060.0,,1957.0,
24482,9925,179073,,,,1685.0,,,,3901.0
24483,9925,434104,,96749.0,,,,,2209.0,5011.0
24484,9925,499165,,,,,,181883.0,,
24485,9926,119807,,,,,582558.0,348918.0,,3915.0
24486,9926,277911,1758.0,,,,524220.0,,1149.0,
24487,9926,347853,,381472.0,,1537.0,,,,5002.0
24488,9928,323353,,482590.0,3406.0,,,,3210.0,
24489,9928,232245,,,,,,,1942.0,
24490,9928,98555,,,3577.0,,,,3249.0,
24491,9928,148254,,,2050.0,,226681.0,295843.0,,
24492,9928,314681,,294324.0,,,,334401.0,3167.0,4533.0
24493,9929,157244,,,,,349977.0,384435.0,,1806.0
24494,9929,160665,3064.0,245359.0,,,,147083.0,2557.0,4199.0
24495,9930,363795,,,,,511238.0,,1919.0,5141.0
24496,9930,169256,,,,1908.0,,367050.0,3147.0,2728.0
24497,9930,151611,,256832.0,,,,,,2293.0
24498,9930,294466,,,,1429.0,113658.0,421785.0,3239.0,
24499,9931,199347,,,,,,,1632.0,2571.0
24500,9932,307535,2597.0,,1158.0,,398902.0,,2019.0,
24501,9932,499087,,561461.0,3395.0,1100.0,480705.0,,2583.0,
24502,9932,476933,,545326.0,,,,,,2078.0
24503,9932,487171,1595.0,,3434.0,1695.0,468259.0,112816.0,3336.0,
24504,9932,235910,,,,,277662.0,344688.0,1346.0,2730.0
24505,9933,458071,2179.0,,,,,275906.0,,
24506,9933,374386,,264383.0,,1909.0,,518133.0,,3247.0
24507,9933,171422,,441435.0,,1109.0,193043.0,,,
24508,9934,194462,,,,781.0,,337172.0,,3658.0
24509,9934,105709,,538376.0,,,,,2003.0,3799.0
24510,9934,180207,,159996.0,,,,445350.0,3431.0,4904.0
24511,9935,183300,860.0,530006.0,,1109.0,,,,1892.0
24512,9935,300490,,,,1884.0,585036.0,534994.0,2317.0,
24513,9935,188495,,195599.0,3108.0,,,,,
24514,9935,109350,,,,,210753.0,,1501.0,5279.0
24515,9935,217207,,135696.0,,,,449532.0,,
24516,9936,100130,,,2517.0,,,,,
24517,9936,400889,3383.0,,1232.0,,,,1087.0,
24518,9936,378605,,,2276.0,,,,,1847.0
24519,9937,337306,2681.0,120996.0,,805.0,373580.0,480419.0,2100.0,2441.0
24520,9937,238101,1459.0,201657.0,,,,,,
24521,9938,394997,,102982.0,1012.0,,355363.0,,,1628.0
24522,9938,486571,1964.0,543586.0,3272.0,1995.0,,234676.0,,
24523,9938,131260,,,1878.0,,,,,
24524,9939,306299,,147225.0,2121.0,,,,,4911.0
24525,9939,203794,3148.0,,843.0,,,,3213.0,
24526,9939,143438,3399.0,,2655.0,1718.0,,,,
24527,9940,429162,,460376.0,2319.0,,108410.0,,,
24528,9940,263196,2792.0,308807.0,1588.0,,,,,
24529,9941,451763,,541839.0,,916.0,564969.0,,,3192.0
24530,9941,402499,,,,,297407.0,524869.0,1908.0,
24531,9942,181557,,576337.0,2916.0,1511.0,384652.0,,1241.0,1627.0
24532,9942,240764,2540.0,,2091.0,,,,,
24533,9943,116151,,391741.0,,835.0,,,,3583.0
24534,9943,271832,,,,1785.0,,322926.0,,
24535,9943,473488,,,2125.0,1965.0,435661.0,478375.0,,2710.0
24536,9943,375923,,,,1129.0,,,,
24537,9943,499243,,175584.0,,,385699.0,208185.0,1961.0,
24538,9944,435043,1665.0,550768.0,2142.0,831.0,398265.0,393301.0,1565.0,
24539,9944,189350,1029.0,,,,424938.0,,,
24540,9945,174943,,140474.0,1569.0,,,267975.0,1131.0,4679.0
24541,9945,285100,1872.0,,,721.0,571701.0,405367.0,,
24542,9945,175476,,268349.0,1849.0,,,,,
24543,9945,102087,,563566.0,,1382.0,,,,
24544,9945,207721,,,,,108376.0,,,3305.0
24545,9947,289008,819.0,,3713.0,,104703.0,,,
24546,9947,437701,1012.0,168192.0,,1020.0,,,2271.0,3131.0
24547,9948,393977,,245574.0,,,,150453.0,2322.0,
24548,9948,120425,,158422.0,2157.0,,552664.0,302272.0,1110.0,5100.0
24549,9948,384020,,209047.0,3903.0,,594871.0,333277.0,,
24550,9948,438534,2159.0,,,,386687.0,,1289.0,1976.0
24551,9950,342189,1311.0,,1264.0,,579040.0,97024.0,,
24552,9950,200492,,560635.0,,,146797.0,,,4940.0
24553,9950,233285,917.0,,,,,235416.0,,4136.0
24554,9951,95285,,,,1855.0,319082.0,134028.0,,4684.0
24555,9951,363675,,,,1404.0,,,3067.0,5403.0
24556,9951,114811,,398595.0,,,141932.0,,,
24557,9952,155680,,502451.0,3330.0,,,,3378.0,
24558,9952,190355,873.0,,2529.0,1057.0,371967.0,421366.0,,
24559,9953,455834,,,,1218.0,,547535.0,,1189.0
24560,9954,163530,,,,,,,,5119.0
24561,9955,489478,,452127.0,3636.0,905.0,401409.0,,1746.0,
24562,9955,420262,2884.0,,,,,,3146.0,
24563,9955,427260,3256.0,,,,,398040.0,2530.0,5495.0
24564,9956,144275,2147.0,,,1430.0,357095.0,459270.0,2812.0,
24565,9956,312047,2424.0,567242.0,,1105.0,250503.0,213597.0,,1715.0
24566,9959,208345,2911.0,,1798.0,1017.0,,,,1355.0
24567,9959,491740,,,3074.0,1915.0,216668.0,,,
24568,9959,445301,,,,958.0,277994.0,,2375.0,1693.0
24569,9959,220695,,,,1819.0,,,,1771.0
24570,9960,350267,2767.0,268270.0,2661.0,,,525625.0,,
24571,9961,294370,,,,,,,,
24572,9961,495821,1451.0,,,,,208582.0,2045.0,
24573,9961,247678,,,3673.0,,236950.0,,,
24574,9961,406394,,596186.0,,,,,,
24575,9962,92722,2059.0,,1032.0,1344.0,,,1808.0,1643.0
24576,9962,177587,,535078.0,,,414740.0,268344.0,,
24577,9962,379716,,302632.0,1351.0,,442886.0,528095.0,,4069.0
24578,9962,311181,,,,,,,3433.0,3903.0
24579,9963,393835,869.0,,1152.0,,,,,
24580,9963,468310,,,2992.0,,,,,2888.0
24581,9963,157011,,,1227.0,,433529.0,175420.0,3275.0,
24582,9963,466281,,,,,466454.0,424685.0,1343.0,
24583,9965,217481,,,2483.0,1333.0,,,1666.0,
24584,9965,135191,,587873.0,,,,187429.0,1609.0,
24585,9965,187419,883.0,,,,,,,
24586,9965,282845,1873.0,288761.0,,,230886.0,532068.0,,
24587,9966,107934,2524.0,565152.0,1708.0,,265599.0,304419.0,1543.0,
24588,9966,475750,,,,,134062.0,,3194.0,2219.0
24589,9967,129205,,,2311.0,,,,,1553.0
24590,9967,449686,,,,,513164.0,407809.0,,
24591,9967,307902,,,1361.0,1821.0,,106159.0,,
24592,9967,439001,,,,956.0,,379387.0,,
24593,9967,260571,2191.0,244561.0,2773.0,1718.0,,531537.0,,1448.0
24594,9968,430697,,,2238.0,,,,1950.0,1974.0
24595,9968,236550,2160.0,409584.0,,753.0,231030.0,369107.0,3161.0,2041.0
24596,9968,433839,1173.0,,1160.0,,,,,
24597,9968,342630,2646.0,168299.0,,,505443.0,,1861.0,
24598,9968,260257,,433764.0,,,,,1334.0,2421.0
24599,9969,156553,1815.0,492395.0,,,,,,5009.0
24600,9970,327093,2509.0,,,1006.0,,214618.0,,
24601,9970,180518,2377.0,109145.0,,,,430105.0,2937.0,
24602,9971,136167,,120474.0,945.0,1170.0,109293.0,,3359.0,4632.0
24603,9971,431185,,,,,,,1448.0,
24604,9971,143679,,,,,153111.0,,,
24605,9971,490631,,306723.0,,,,,1966.0,
24606,9972,285707,1590.0,,,1479.0,,502327.0,2819.0,
24607,9972,147781,,317298.0,,,,,949.0,3387.0
24608,9972,174040,3217.0,,3699.0,,,,,4883.0
24609,9973,496412,2017.0,249036.0,,1801.0,,481347.0,,
24610,9973,405112,1479.0,576455.0,2188.0,,,380631.0,,1433.0
24611,9973,337297,,,3734.0,,,,,
24612,9974,466095,,,,,,307932.0,,
24613,9975,305493,,,,,,155482.0,,
24614,9975,282088,,,3053.0,750.0,,,3484.0,
24615,9975,480735,,,3257.0,1255.0,,,1747.0,4218.0
24616,9975,234545,1308.0,123724.0,,1622.0,176197.0,,2762.0,
24617,9976,180154,3196.0,117236.0,2245.0,1741.0,520425.0,,,3857.0
24618,9977,299582,855.0,243259.0,2614.0,,301244.0,,,
24619,9978,291549,,,,,,276411.0,,5042.0
24620,9979,410171,,592332.0,3084.0,1613.0,,,1861.0,
24621,9979,176579,3480.0,,3584.0,,,,,
24622,9979,328246,,,3467.0,,148802.0,291410.0,,
24623,9981,423208,,,2837.0,,547366.0,282753.0,,4650.0
24624,9981,443976,,,1770.0,,,,2189.0,
24625,9982,464926,2590.0,328437.0,,,,312781.0,,4100.0
24626,9983,401854,,,1359.0,,,276662.0,2341.0,
24627,9983,167089,3111.0,,2852.0,,93192.0,544521.0,,
24628,9983,442159,,404612.0,,,139213.0,268101.0,,
24629,9984,267932,2037.0,,,1231.0,,,,4865.0
24630,9985,209390,1011.0,,3700.0,,143739.0,,,
24631,9985,461135,,,1195.0,,254933.0,339132.0,2357.0,4669.0
24632,9986,238757,,367792.0,,913.0,,,1361.0,3715.0
24633,9986,197601,,,3828.0,,,,2134.0,
24634,9987,436644,,120810.0,,,,,,
24635,9987,236893,2781.0,,1465.0,1170.0,523883.0,,,
24636,9988,265303,,,2563.0,993.0,,193425.0,957.0,2696.0
24637,9988,260035,,,3705.0,,,181794.0,,
24638,9988,381374,,,3322.0,,,,,
24639,9988,280905,,,,,,111412.0,3265.0,
24640,9989,421542,1408.0,508658.0,,,269811.0,189474.0,,
24641,9990,275097,,,,,,252176.0,1799.0,
24642,9990,479722,,159760.0,3488.0,1171.0,364748.0,396992.0,1665.0,3208.0
24643,9990,106667,,444423.0,3366.0,,,,3314.0,
24644,9991,497065,,137475.0,3148.0,,145982.0,,,3914.0
24645,9991,416108,2921.0,,2379.0,,577463.0,,,2196.0
24646,9991,420711,1471.0,172064.0,,,125325.0,100559.0,1259.0,
24647,9991,101822,,,1052.0,,591097.0,224160.0,3303.0,
24648,9992,107463,,,983.0,,360865.0,,,
24649,9992,162389,2978.0,270915.0,804.0,861.0,146936.0,,,
24650,9993,283717,,,1522.0,,539423.0,,,4476.0
24651,9993,259240,,,1482.0,1311.0,,,1211.0,5178.0
24652,9994,118103,2348.0,,,1012.0,150587.0,,,1372.0
24653,9994,150009,2265.0,426700.0,,,243276.0,,,
24654,9994,446848,,,,,340329.0,395980.0,1154.0,5287.0
24655,9994,354046,,282033.0,,986.0,,,3282.0,
24656,9995,137588,2555.0,,,,291044.0,243021.0,,4675.0
24657,9995,381403,,511285.0,2644.0,,225053.0,204123.0,,
24658,9995,215623,2144.0,,,1138.0,191920.0,345995.0,,1179.0
24659,9995,371120,2765.0,,3579.0,866.0,,,,
24660,9995,262157,,462037.0,2318.0,,,,2756.0,
24661,9996,234744,,522091.0,,928.0,,,1011.0,2573.0
24662,9996,245540,,227172.0,2260.0,1607.0,358833.0,201048.0,,4796.0
24663,9996,212802,3303.0,286109.0,,,,,1709.0,4442.0
24664,9997,122832,,440113.0,1316.0,,,,1597.0,
24665,9997,138910,1491.0,166665.0,3397.0,951.0,,,1017.0,
