rehab_id,property_id,Underwriting_Rehab,Rehab_Calculation,Paint,Flooring_Flag,Foundation_Flag,Roof_Flag,HVAC_Flag,Kitchen_Flag,Bathroom_Flag,Appliances_Flag,Windows_Flag,Landscaping_Flag,Trashout_Flag
16350,8144,84127,9842,No,Yes,,No,No,,No,No,,,Yes
16351,8145,57810,53422,No,Yes,No,Yes,,,No,Yes,Yes,No,Yes
16352,8145,44267,22907,Yes,,No,,,No,,Yes,No,Yes,Yes
16353,8146,47780,35172,No,,,No,,No,Yes,,,No,Yes
16354,8146,91359,90437,,Yes,,Yes,Yes,No,Yes,Yes,,Yes,No
16355,8146,80064,89667,No,Yes,Yes,,Yes,,No,No,,Yes,No
16356,8147,88079,10150,No,,Yes,No,Yes,No,,No,No,No,Yes
16357,8147,92079,65760,,,No,,No,Yes,Yes,,,,
16358,8148,3487,66908,No,Yes,,,Yes,Yes,No,,,No,No
16359,8148,41695,59240,Yes,,,Yes,No,No,No,No,Yes,No,
16360,8149,99457,39448,Yes,No,,No,Yes,,,Yes,Yes,,No
16361,8150,68700,57336,No,No,Yes,No,No,Yes,Yes,Yes,,Yes,No
16362,8150,90717,22127,No,Yes,,No,No,,Yes,No,,No,No
16363,8151,45951,15307,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
16364,8151,9709,3499,No,Yes,No,,No,,No,No,,,Yes
16365,8151,10765,11443,,,No,No,No,Yes,No,Yes,No,,Yes
16366,8152,19691,29727,No,,No,,,No,Yes,No,No,No,
16367,8153,815,32504,,,No,,No,,No,Yes,Yes,,Yes
16368,8154,85322,42911,,Yes,Yes,,Yes,,No,Yes,,No,Yes
16369,8154,80689,73497,,,No,,Yes,Yes,No,Yes,Yes,,
16370,8154,70999,64510,No,No,No,Yes,,No,Yes,No,Yes,No,Yes
16371,8155,75346,89375,No,No,,,Yes,Yes,,Yes,,No,Yes
16372,8155,26958,84057,Yes,No,Yes,No,No,Yes,Yes,,Yes,Yes,No
16373,8155,72632,14792,No,No,No,Yes,,Yes,Yes,No,Yes,No,No
16374,8156,41766,21888,,No,Yes,,,No,Yes,Yes,,,Yes
16375,8157,11242,39152,,No,No,,Yes,Yes,Yes,,No,No,No
16376,8157,65055,41337,Yes,,No,,,No,No,Yes,No,Yes,No
16377,8158,54087,56464,Yes,,Yes,Yes,Yes,,Yes,,Yes,,No
16378,8158,91797,59731,No,Yes,Yes,No,,No,No,Yes,,Yes,
16379,8159,92261,4263,,No,Yes,Yes,,,Yes,Yes,Yes,,
16380,8159,98891,90813,No,Yes,Yes,Yes,Yes,,Yes,No,No,,Yes
16381,8159,94946,81334,Yes,Yes,,,,No,Yes,,,Yes,
16382,8160,37140,65540,No,No,Yes,,No,,No,No,No,,No
16383,8160,63514,61822,No,Yes,No,Yes,,,No,,,Yes,No
16384,8160,90293,18155,,No,Yes,No,No,Yes,Yes,,Yes,Yes,No
16385,8161,39763,41775,No,No,Yes,No,No,,Yes,,No,No,
16386,8162,54129,91928,,No,No,Yes,Yes,No,Yes,No,,Yes,Yes
16387,8162,32030,6765,,Yes,,,,Yes,Yes,No,No,,No
16388,8162,815,47488,No,No,,Yes,,No,,,Yes,Yes,Yes
16389,8163,97332,64240,,Yes,Yes,No,Yes,No,No,No,No,,
16390,8163,80428,24517,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,
16391,8163,32258,20456,Yes,,No,Yes,,,No,,Yes,,No
16392,8164,64030,68293,No,Yes,,No,,Yes,,No,No,No,
16393,8164,19975,97912,,,,Yes,No,,No,Yes,,Yes,No
16394,8164,79003,51983,Yes,Yes,Yes,No,,No,No,Yes,No,,No
16395,8165,32856,15076,No,,,Yes,No,No,Yes,,Yes,No,
16396,8166,28769,35671,,,Yes,Yes,No,Yes,,No,No,Yes,No
16397,8166,74625,61172,Yes,Yes,No,,,Yes,Yes,No,,Yes,
16398,8167,20578,4873,Yes,No,,,Yes,No,,,Yes,No,Yes
16399,8168,4895,24169,,,,,No,,,Yes,No,No,
16400,8168,40842,11605,,No,Yes,,No,No,No,Yes,No,Yes,
16401,8168,5910,48626,Yes,,Yes,No,Yes,,No,Yes,Yes,Yes,
16402,8169,82412,87917,,,,Yes,No,Yes,,No,No,,
16403,8170,46317,85591,,No,Yes,Yes,,No,Yes,Yes,No,,
16404,8170,78762,43580,,Yes,,,No,No,,Yes,,No,Yes
16405,8170,83855,39964,,No,No,,Yes,Yes,No,No,Yes,No,No
16406,8171,66236,15643,No,No,Yes,No,,No,No,No,,Yes,Yes
16407,8171,54618,22154,Yes,Yes,No,Yes,No,,Yes,Yes,Yes,,Yes
16408,8171,98202,73042,No,,,No,,No,No,Yes,Yes,,Yes
16409,8172,60577,12444,No,Yes,Yes,,,Yes,Yes,No,No,No,
16410,8172,46502,77087,Yes,,No,No,Yes,No,No,,Yes,,
16411,8173,99939,94527,Yes,,No,Yes,,Yes,,,No,Yes,Yes
16412,8174,19099,30723,No,,No,Yes,,No,,No,,,Yes
16413,8174,76510,9529,No,No,Yes,No,No,Yes,,,Yes,No,Yes
16414,8174,62917,88518,Yes,,,,,,,No,Yes,Yes,Yes
16415,8175,43288,15669,,Yes,,,Yes,Yes,No,No,,No,No
16416,8175,84495,57924,,No,,No,No,No,No,,Yes,,No
16417,8176,49639,5596,,,Yes,Yes,No,No,,,,No,No
16418,8177,41725,89041,No,,Yes,Yes,,,,,,Yes,No
16419,8177,30414,24900,No,Yes,Yes,,,No,Yes,Yes,No,No,
16420,8177,45075,95785,No,Yes,No,,,,No,No,,Yes,
16421,8178,35940,52075,No,,No,No,No,Yes,Yes,No,,No,Yes
16422,8179,216,98206,Yes,No,Yes,,,Yes,No,,No,Yes,Yes
16423,8179,22938,19034,,No,Yes,Yes,Yes,No,Yes,No,No,No,No
16424,8180,27602,24646,Yes,No,Yes,Yes,No,Yes,Yes,Yes,,No,Yes
16425,8180,87312,9580,,,,Yes,,Yes,,,No,,Yes
16426,8181,77474,52307,No,,No,Yes,,Yes,Yes,No,Yes,No,Yes
16427,8182,51995,10122,Yes,,,,,No,,Yes,Yes,Yes,
16428,8182,25681,10257,Yes,Yes,No,,No,,,,No,Yes,
16429,8183,7116,9149,Yes,,Yes,No,Yes,,No,Yes,Yes,Yes,
16430,8184,45976,92520,Yes,Yes,Yes,No,,Yes,No,No,Yes,Yes,No
16431,8184,65197,18953,No,Yes,No,Yes,,No,,Yes,Yes,No,No
16432,8185,45112,77353,,Yes,No,No,,Yes,Yes,No,No,No,
16433,8185,45542,55494,,No,No,Yes,,Yes,Yes,No,,Yes,Yes
16434,8186,11621,97574,,Yes,No,No,Yes,Yes,,,No,No,
16435,8186,16134,11379,Yes,,Yes,,No,Yes,Yes,No,No,No,
16436,8187,59236,44591,,,,,,Yes,,,Yes,No,Yes
16437,8187,59016,61574,Yes,Yes,No,,No,No,Yes,,,Yes,No
16438,8188,303,5934,No,No,No,,,Yes,Yes,,No,Yes,No
16439,8189,65101,78727,,,,Yes,Yes,Yes,,No,,,Yes
16440,8189,35227,69642,,,,No,No,,,No,No,No,No
16441,8190,85195,8840,,Yes,Yes,No,Yes,Yes,,Yes,,Yes,
16442,8190,33550,51177,,,,No,,Yes,No,,Yes,No,Yes
16443,8191,67623,9792,,No,No,No,No,Yes,,No,No,Yes,
16444,8191,65290,30816,Yes,,Yes,No,,No,,,No,No,
16445,8191,33688,75429,,Yes,,,Yes,,,,Yes,Yes,
16446,8192,63997,7835,Yes,,Yes,No,,,Yes,Yes,,No,
16447,8192,46001,59195,,,No,No,,Yes,Yes,Yes,No,,No
16448,8192,86410,68443,Yes,No,,Yes,No,No,,No,Yes,Yes,No
16449,8193,7310,14099,No,Yes,No,No,Yes,Yes,No,,,No,Yes
16450,8194,29252,63667,,No,No,,Yes,Yes,No,No,,Yes,Yes
16451,8194,18421,3077,Yes,No,No,No,Yes,Yes,,No,Yes,,
16452,8195,25485,82313,,Yes,,,,No,Yes,,No,Yes,Yes
16453,8196,87184,67220,No,Yes,Yes,,Yes,No,,Yes,,Yes,No
16454,8197,25624,44296,Yes,No,Yes,No,No,Yes,No,,,No,
16455,8197,84091,86795,,No,Yes,,Yes,No,,Yes,,Yes,No
16456,8197,6751,70367,Yes,,,Yes,Yes,No,No,Yes,,Yes,Yes
16457,8198,31766,11165,,,,No,,,Yes,No,No,Yes,Yes
16458,8198,12913,88181,Yes,No,Yes,,No,Yes,No,Yes,Yes,No,
16459,8198,42725,79776,,,No,Yes,No,,,Yes,,,
16460,8199,39508,59691,Yes,Yes,,,No,Yes,Yes,No,Yes,,Yes
16461,8199,80483,27313,,No,Yes,Yes,Yes,Yes,,No,No,Yes,Yes
16462,8199,75121,65751,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes
16463,8200,36380,44694,Yes,Yes,No,No,Yes,No,Yes,No,Yes,,Yes
16464,8200,18062,51713,,No,,No,,No,No,No,Yes,,No
16465,8201,14971,73945,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,
16466,8202,68248,77784,Yes,Yes,Yes,Yes,,,No,,Yes,,No
16467,8203,46714,46845,Yes,No,,,No,,No,Yes,Yes,No,
16468,8203,89091,23582,No,,No,Yes,Yes,,Yes,No,No,,No
16469,8203,31262,532,No,No,,Yes,No,No,,No,,No,
16470,8204,44152,39908,No,No,,Yes,,Yes,,No,No,,Yes
16471,8204,6336,80177,,,No,Yes,Yes,,No,Yes,,Yes,
16472,8204,66933,86027,,No,,No,No,,,No,No,No,Yes
16473,8205,82240,54055,No,Yes,,No,,No,No,,,Yes,Yes
16474,8205,40932,56322,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes
16475,8206,62859,88737,No,Yes,No,,No,Yes,Yes,No,Yes,Yes,
16476,8206,24129,48374,Yes,Yes,Yes,No,,,Yes,,Yes,,Yes
16477,8206,46011,90180,,No,Yes,,,No,No,Yes,,Yes,
16478,8207,53573,49074,Yes,Yes,,No,,No,,No,Yes,No,
16479,8208,10723,47994,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,
16480,8209,24382,56454,,,,No,No,,,Yes,,Yes,
16481,8209,80234,79115,No,Yes,No,,Yes,No,Yes,Yes,,No,Yes
16482,8209,3666,61130,Yes,Yes,,,Yes,Yes,,,No,Yes,
16483,8210,12397,11427,No,,,No,Yes,Yes,No,Yes,No,No,Yes
16484,8211,48302,72793,,,Yes,,,,Yes,No,No,,No
16485,8211,93904,71332,No,,Yes,,No,No,Yes,,No,No,No
16486,8211,32030,50627,Yes,,Yes,Yes,Yes,,,,No,,No
16487,8212,40508,38139,No,,Yes,,Yes,No,No,No,Yes,,Yes
16488,8212,4590,98661,Yes,,No,Yes,Yes,Yes,Yes,Yes,No,,No
16489,8212,94322,28995,Yes,,Yes,Yes,No,Yes,No,No,No,Yes,Yes
16490,8213,5134,17978,,No,,,,Yes,No,Yes,Yes,,
16491,8213,55613,88143,,Yes,Yes,Yes,No,Yes,,No,No,No,
16492,8214,7391,33638,Yes,Yes,,,Yes,No,Yes,Yes,No,Yes,No
16493,8215,74495,88559,Yes,Yes,,No,No,No,Yes,Yes,Yes,Yes,No
16494,8215,36344,42595,,,Yes,Yes,No,No,,No,,No,
16495,8216,88090,79465,No,,No,Yes,No,No,Yes,Yes,Yes,Yes,
16496,8216,51682,5873,No,Yes,Yes,No,,Yes,Yes,Yes,Yes,Yes,Yes
16497,8217,54177,88944,Yes,,,,,,,,,No,Yes
16498,8218,53254,53779,No,No,,No,Yes,,No,Yes,Yes,No,
16499,8218,61568,88800,,,No,Yes,No,Yes,No,Yes,Yes,,
16500,8219,17319,90199,No,Yes,No,,Yes,,,Yes,No,,Yes
16501,8220,82171,20356,,No,No,Yes,Yes,No,,Yes,,Yes,
16502,8221,85750,52607,,No,No,,Yes,,Yes,,Yes,Yes,
16503,8221,85227,94374,No,Yes,,,Yes,Yes,Yes,No,Yes,,
16504,8221,54986,54642,No,Yes,,Yes,No,Yes,,No,,No,
16505,8222,73415,33399,No,,No,Yes,,Yes,,Yes,Yes,No,Yes
16506,8222,41346,25463,,No,Yes,Yes,Yes,No,Yes,Yes,No,,No
16507,8222,71976,23707,Yes,No,No,No,No,No,No,Yes,,,Yes
16508,8223,32244,20135,No,No,,No,No,No,Yes,No,,No,
16509,8224,28378,66865,,,Yes,Yes,,Yes,No,Yes,,No,
16510,8225,33375,5220,,Yes,,No,,No,No,,,,No
16511,8226,45296,1470,No,No,Yes,No,Yes,,Yes,Yes,Yes,No,No
16512,8227,98482,83119,No,No,Yes,No,Yes,,Yes,Yes,No,No,
16513,8227,96741,37671,,Yes,No,No,No,Yes,,,,Yes,Yes
16514,8228,67055,40748,,No,No,No,,Yes,Yes,,No,Yes,Yes
16515,8228,52001,2785,,No,No,Yes,Yes,,No,No,Yes,Yes,No
16516,8229,39967,93613,No,No,,No,Yes,,No,,Yes,,
16517,8229,15004,34702,,,Yes,,No,No,,Yes,,,
16518,8230,17931,19035,Yes,,No,No,,No,,,,Yes,Yes
16519,8230,52694,80069,No,,,,No,Yes,,,Yes,,No
16520,8231,99485,7773,,No,,,,No,Yes,Yes,,No,Yes
16521,8232,50935,47761,Yes,,Yes,No,Yes,Yes,,,,No,Yes
16522,8232,52804,80728,,Yes,,No,,Yes,No,Yes,,No,
16523,8232,66539,99273,Yes,No,No,Yes,No,No,Yes,Yes,No,,
16524,8233,43247,45409,,Yes,No,,Yes,Yes,,,,No,
16525,8233,29488,75126,Yes,Yes,Yes,Yes,No,,,Yes,Yes,,Yes
16526,8234,59978,82752,Yes,No,Yes,No,Yes,No,No,,,,Yes
16527,8235,38806,55683,Yes,Yes,,No,Yes,No,No,,Yes,Yes,Yes
16528,8236,52452,10698,,Yes,,,Yes,No,No,Yes,Yes,,No
16529,8236,23583,98036,,No,No,Yes,No,Yes,No,No,Yes,,
16530,8237,78202,54225,,,No,,,No,No,,No,No,No
16531,8237,85041,86783,Yes,No,,,No,,,,,Yes,No
16532,8238,29997,84580,No,No,No,,Yes,No,,No,No,,Yes
16533,8238,50010,43485,No,No,No,,No,Yes,No,,No,Yes,
16534,8238,56795,48753,No,,No,No,,No,No,Yes,Yes,No,No
16535,8239,91182,39978,Yes,,No,,Yes,Yes,No,Yes,,,Yes
16536,8240,43341,58663,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,
16537,8241,73055,12874,Yes,Yes,Yes,Yes,Yes,,Yes,,,,No
16538,8242,63047,68100,,No,Yes,Yes,,No,Yes,Yes,No,,Yes
16539,8242,40740,43763,No,No,No,,No,Yes,Yes,Yes,No,,No
16540,8242,72035,70323,Yes,,Yes,Yes,No,,,,Yes,Yes,No
16541,8243,4233,2820,Yes,Yes,No,No,Yes,,Yes,No,Yes,No,No
16542,8243,50948,83236,No,,,Yes,,,,Yes,,,
16543,8244,49891,81985,,,,,No,No,Yes,Yes,,,No
16544,8244,71869,41222,Yes,,,No,No,No,No,No,,No,Yes
16545,8244,49982,78158,No,,,Yes,Yes,,No,Yes,,,No
16546,8245,35794,50887,Yes,No,Yes,Yes,No,Yes,No,,No,No,Yes
16547,8245,72789,76736,No,Yes,No,No,No,Yes,Yes,,Yes,,No
16548,8245,67265,28882,No,No,No,,,,No,Yes,No,,Yes
16549,8246,82437,43802,No,No,No,,Yes,Yes,Yes,,Yes,,
16550,8246,93315,35727,No,Yes,,Yes,No,,Yes,Yes,No,No,No
16551,8247,15570,51217,No,,Yes,,Yes,,Yes,No,No,,No
16552,8247,1659,6853,Yes,No,Yes,No,Yes,,,No,Yes,Yes,No
16553,8248,94135,64381,Yes,No,,No,Yes,,,No,,Yes,
16554,8249,7605,75292,No,No,,No,No,,,Yes,No,,
16555,8250,64462,6664,,,No,No,Yes,,,No,No,,
16556,8250,92102,41590,,No,No,No,Yes,,Yes,Yes,No,Yes,No
16557,8251,90754,59974,,No,Yes,Yes,,Yes,,Yes,No,Yes,Yes
16558,8252,23508,34350,No,No,,No,No,No,No,,No,,
16559,8252,19567,49532,,No,,Yes,No,No,No,,,No,No
16560,8253,16313,78765,No,,,Yes,Yes,,,No,,Yes,
16561,8254,88889,17256,No,,Yes,,,Yes,Yes,,Yes,,Yes
16562,8254,45694,63857,,,Yes,,No,,Yes,,Yes,,Yes
16563,8255,17274,85763,,No,No,No,,,No,,Yes,No,
16564,8255,62270,20141,Yes,No,Yes,No,No,Yes,Yes,,,No,
16565,8256,12675,74609,Yes,,,,,,No,,No,,Yes
16566,8256,36597,70842,,Yes,No,No,Yes,,Yes,,,,Yes
16567,8257,11210,16052,,,,No,Yes,Yes,No,,Yes,Yes,No
16568,8257,83340,47934,Yes,Yes,No,No,No,Yes,Yes,,,No,Yes
16569,8258,76535,92464,No,No,Yes,,No,,,No,Yes,Yes,No
16570,8258,14103,15620,No,,No,Yes,No,No,Yes,,,No,Yes
16571,8259,31486,7514,Yes,,Yes,Yes,,,Yes,No,,,
16572,8259,74947,9253,,No,No,No,Yes,,,,Yes,Yes,
16573,8260,88798,4562,No,Yes,No,No,Yes,No,No,,Yes,No,
16574,8260,62581,4098,No,No,Yes,Yes,No,,Yes,No,,No,No
16575,8260,94389,392,,No,Yes,,No,,Yes,Yes,No,No,No
16576,8261,28358,72488,No,,,Yes,No,Yes,Yes,Yes,,,
16577,8261,49894,41331,No,,No,No,Yes,,Yes,No,,,No
16578,8261,99514,37264,No,Yes,No,Yes,Yes,,No,Yes,No,No,Yes
16579,8262,63074,79208,No,No,Yes,Yes,No,No,,No,,Yes,No
16580,8263,81221,8734,,,,Yes,,Yes,Yes,Yes,No,Yes,Yes
16581,8264,48044,37557,Yes,No,Yes,No,,,,,No,No,No
16582,8265,39634,1763,,Yes,No,Yes,No,No,Yes,,No,Yes,
16583,8265,75592,14042,,,Yes,Yes,No,Yes,No,No,No,Yes,Yes
16584,8266,25802,6306,,Yes,,,No,No,,No,No,,
16585,8266,57637,19671,,Yes,Yes,No,No,No,Yes,,,,
16586,8267,54882,96590,No,Yes,No,No,No,No,,,No,,
16587,8267,54133,82810,,No,,Yes,,,,No,No,,
16588,8267,7535,96842,No,No,,Yes,Yes,Yes,No,Yes,Yes,,Yes
16589,8268,12007,25921,No,Yes,No,No,,Yes,,No,No,No,No
16590,8268,74702,99504,No,Yes,,,No,No,No,No,,Yes,
16591,8268,73739,32870,Yes,,,Yes,,Yes,Yes,,No,No,No
16592,8269,28724,62061,No,Yes,Yes,No,No,Yes,,Yes,No,,
16593,8269,50082,10375,,Yes,No,,No,No,,No,,,Yes
16594,8269,58798,61225,No,No,Yes,No,,Yes,No,No,,Yes,Yes
16595,8270,19357,64076,Yes,No,No,Yes,,Yes,Yes,No,No,Yes,No
16596,8271,90487,51455,No,,No,,No,,,No,Yes,,Yes
16597,8271,76405,21654,No,,Yes,,No,No,Yes,,No,No,Yes
16598,8271,80947,35347,No,,No,,No,,No,Yes,Yes,Yes,No
16599,8272,57582,73160,No,Yes,No,,,No,Yes,Yes,Yes,Yes,Yes
16600,8272,69551,90534,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes
16601,8273,71298,51968,Yes,No,,Yes,,Yes,Yes,,Yes,Yes,No
16602,8274,54461,25391,Yes,No,,No,No,Yes,,,Yes,,
16603,8274,38582,85332,,Yes,,,Yes,,No,No,No,No,
16604,8275,6602,62915,,,Yes,,,Yes,,Yes,,,
16605,8275,46459,89845,Yes,,,,,,No,No,,Yes,Yes
16606,8276,36278,1466,No,Yes,No,No,,,Yes,,,No,
16607,8276,6993,94903,Yes,,Yes,No,No,,Yes,No,Yes,,No
16608,8277,63630,64452,No,,,No,No,,,No,Yes,,Yes
16609,8277,81406,4420,No,Yes,Yes,Yes,Yes,,Yes,No,No,,Yes
16610,8278,96567,83108,No,No,No,Yes,,No,Yes,,No,Yes,
16611,8279,61408,55130,Yes,Yes,,Yes,Yes,Yes,,No,,No,No
16612,8279,42561,75460,No,,Yes,Yes,No,,,Yes,No,,
16613,8279,64140,45806,No,Yes,Yes,Yes,No,No,No,Yes,Yes,,No
16614,8280,6080,95355,No,No,No,Yes,Yes,Yes,No,Yes,Yes,,No
16615,8281,19915,86759,Yes,,No,Yes,No,,,Yes,Yes,,Yes
16616,8281,60460,42910,,,No,No,,No,No,Yes,Yes,Yes,No
16617,8281,5862,97061,No,No,No,,Yes,No,Yes,No,No,,Yes
16618,8282,68230,71126,No,,No,No,No,,No,,Yes,No,
16619,8283,59815,83124,No,No,,No,,No,No,Yes,,Yes,No
16620,8284,18075,88583,,Yes,Yes,Yes,Yes,,Yes,,No,,No
16621,8285,16679,41051,,No,,,Yes,No,,No,,No,
16622,8285,25993,39291,Yes,,Yes,No,,Yes,Yes,No,,,No
16623,8286,12745,52254,Yes,No,Yes,No,No,No,,Yes,Yes,No,Yes
16624,8286,47437,65724,,,Yes,,No,,No,,Yes,No,
16625,8286,80230,41016,No,Yes,,Yes,No,No,,No,,No,Yes
16626,8287,81468,92667,,No,No,No,No,,Yes,Yes,Yes,,
16627,8287,39806,8451,,,,,No,Yes,Yes,No,No,No,
16628,8288,21408,63550,,Yes,,,No,,Yes,No,Yes,No,No
16629,8288,18303,56143,,No,Yes,,Yes,,No,Yes,,Yes,
16630,8288,87156,95088,No,No,No,Yes,,No,Yes,No,Yes,No,No
16631,8289,61523,20546,,,,,Yes,,,No,No,,Yes
16632,8289,15702,30447,No,No,Yes,No,Yes,No,,,No,Yes,
16633,8290,45147,27909,No,Yes,,,No,No,No,Yes,Yes,Yes,Yes
16634,8291,39660,29989,Yes,,No,,Yes,Yes,No,,,No,No
16635,8292,79809,78532,Yes,,,,,No,Yes,No,Yes,No,No
16636,8292,59281,51660,,No,No,No,,No,,Yes,Yes,No,
16637,8292,72757,10608,,No,Yes,No,,,Yes,No,,,No
16638,8293,37713,48986,No,Yes,,,Yes,Yes,No,Yes,Yes,No,No
16639,8294,65964,42640,,,Yes,Yes,No,Yes,,,,No,
16640,8294,93385,43988,No,,,Yes,,No,,No,No,No,Yes
16641,8294,63577,11119,No,Yes,No,No,,,,No,No,No,No
16642,8295,3077,48906,No,,Yes,No,No,No,,No,,No,Yes
16643,8296,59829,99066,No,,No,Yes,,Yes,No,Yes,,Yes,Yes
16644,8296,41820,89127,,,No,Yes,,,No,,,Yes,No
16645,8296,24937,79717,,Yes,No,,No,Yes,Yes,,No,No,Yes
16646,8297,34353,79658,,,Yes,,No,Yes,Yes,Yes,Yes,Yes,Yes
16647,8297,16596,95718,Yes,No,Yes,,,,Yes,No,Yes,No,
16648,8297,15517,86375,Yes,No,Yes,No,,Yes,No,,Yes,Yes,Yes
16649,8298,28408,78555,Yes,,Yes,,,,No,,Yes,No,Yes
16650,8298,17283,7088,,No,,,Yes,Yes,Yes,No,Yes,No,No
16651,8299,53684,7823,No,No,No,,Yes,,,,,Yes,
16652,8299,10760,76829,No,,Yes,No,No,Yes,,No,,No,
16653,8299,43890,93275,,Yes,No,No,,Yes,,No,,No,
16654,8300,55168,71217,Yes,Yes,Yes,Yes,Yes,No,,,,,No
16655,8300,69176,81449,,,Yes,,No,,No,Yes,Yes,No,Yes
16656,8301,71233,34911,No,,,,,,,No,,,No
16657,8302,45285,98476,No,,,Yes,,,No,Yes,No,No,No
16658,8303,28367,20701,,,No,,No,No,,,No,No,No
16659,8303,37328,79774,No,,No,,No,No,Yes,No,Yes,No,
16660,8303,93116,86664,,,,,Yes,,Yes,,No,No,Yes
16661,8304,62716,14274,No,Yes,Yes,,Yes,Yes,No,Yes,No,No,Yes
16662,8304,33822,31038,,,Yes,No,Yes,No,No,No,Yes,,Yes
16663,8305,14496,68002,No,No,,,No,,No,Yes,,Yes,
16664,8305,54802,12809,No,Yes,Yes,Yes,,,No,No,No,No,No
16665,8305,93745,49155,,,No,,,,,,No,No,
16666,8306,50904,82321,Yes,,Yes,No,Yes,,No,,No,Yes,Yes
16667,8306,88771,60204,,Yes,,No,,Yes,No,No,Yes,Yes,Yes
16668,8306,57338,91232,,Yes,No,Yes,,No,No,Yes,No,No,
16669,8307,81144,3024,No,Yes,,No,Yes,No,,No,,,
16670,8307,27812,93430,No,,No,No,Yes,No,No,,,Yes,Yes
16671,8308,35989,15262,No,No,No,,,No,No,No,,,No
16672,8309,57892,90646,No,Yes,No,Yes,No,,Yes,Yes,No,No,Yes
16673,8310,150,8711,,No,Yes,No,No,No,No,,Yes,Yes,Yes
16674,8310,12190,73930,,Yes,,Yes,No,No,,Yes,No,No,Yes
16675,8311,81815,81903,,Yes,Yes,,,,No,No,Yes,No,Yes
16676,8312,72515,34709,Yes,Yes,,,,No,No,,No,,Yes
16677,8312,25391,7334,Yes,No,Yes,,No,No,,No,No,Yes,
16678,8313,89492,12141,No,No,,Yes,No,,,,,,Yes
16679,8313,84834,9988,Yes,Yes,Yes,,Yes,,Yes,Yes,,No,
16680,8314,60847,83597,Yes,No,,No,No,,Yes,,,No,Yes
16681,8315,19355,38736,Yes,Yes,Yes,Yes,,No,No,,Yes,Yes,No
16682,8316,89275,15741,,,Yes,Yes,Yes,,Yes,Yes,No,,Yes
16683,8317,75017,79585,No,Yes,No,No,,,No,No,No,Yes,No
16684,8317,37543,79303,,No,,No,No,No,,Yes,Yes,No,No
16685,8317,44746,11094,,,No,No,No,Yes,,,,,
16686,8318,81740,9609,Yes,No,,No,No,Yes,Yes,,Yes,No,No
16687,8318,15807,75199,No,,,,,Yes,No,,Yes,No,
16688,8319,35393,12245,,No,Yes,,Yes,,Yes,Yes,Yes,Yes,No
16689,8319,37187,35229,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,Yes
16690,8320,58784,47224,Yes,Yes,No,No,Yes,,Yes,Yes,Yes,Yes,No
16691,8321,15551,44343,,No,,,No,No,No,,,,
16692,8321,58588,53080,,Yes,No,Yes,No,No,Yes,,,,Yes
16693,8321,24538,73982,,,,Yes,Yes,No,Yes,,,,Yes
16694,8322,11012,79183,,,,,No,,No,,No,No,
16695,8323,2889,61732,No,Yes,No,Yes,Yes,No,No,Yes,No,No,
16696,8323,82388,64875,,Yes,,No,No,No,No,Yes,Yes,No,No
16697,8323,89103,69755,,No,No,,Yes,Yes,,,No,No,Yes
16698,8324,74992,73070,,Yes,,,Yes,Yes,Yes,,Yes,,Yes
16699,8324,17221,66834,No,Yes,No,No,No,No,,Yes,,,No
16700,8324,59341,36979,,No,No,No,Yes,,Yes,No,Yes,,
16701,8325,57126,25017,Yes,,No,No,,,,No,No,No,Yes
16702,8326,49271,52007,No,Yes,No,,,,Yes,No,No,,Yes
16703,8327,52614,35594,No,Yes,,,No,,,Yes,,No,No
16704,8327,11096,76624,No,,No,No,,Yes,No,No,Yes,No,No
16705,8327,90817,8560,Yes,Yes,Yes,No,No,,Yes,,,,
16706,8328,84955,10704,No,No,,Yes,Yes,,,,,,
16707,8328,23408,59175,,No,Yes,Yes,,No,Yes,No,Yes,No,No
16708,8329,80542,60163,Yes,No,No,,No,No,,No,,No,Yes
16709,8329,34517,50336,Yes,Yes,No,Yes,Yes,No,,Yes,Yes,,Yes
16710,8329,21109,94084,Yes,,Yes,Yes,Yes,,Yes,No,Yes,Yes,Yes
16711,8330,25012,60819,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes
16712,8331,92905,55574,No,No,,No,No,No,Yes,,No,No,Yes
16713,8332,48340,88038,No,Yes,No,Yes,,Yes,No,No,Yes,,Yes
16714,8332,97494,85726,Yes,No,Yes,Yes,,Yes,,No,,Yes,No
16715,8332,82888,39125,,,,,No,Yes,No,Yes,,,Yes
16716,8333,52322,75490,,,No,,Yes,No,No,,Yes,,No
16717,8334,31495,5589,,Yes,,No,No,Yes,No,No,Yes,,Yes
16718,8334,11902,50058,,No,Yes,,No,Yes,Yes,Yes,No,,Yes
16719,8335,22560,32132,,No,Yes,No,,Yes,Yes,No,Yes,Yes,No
